"Date","Year","Quarter","FY","QFY","Month","I_ONI","I_7DAY","I_OVA"
2021-08-18,2021,"Q3","2021/22","Q1","August",6.45,6.76,6.47
2021-08-19,2021,"Q3","2021/22","Q1","August",6.5,6.69,6.49
2021-08-20,2021,"Q3","2021/22","Q1","August",6.54,6.7,6.5
2021-08-23,2021,"Q3","2021/22","Q1","August",6.12,6.58,6.5
2021-08-24,2021,"Q3","2021/22","Q1","August",6.35,6.66,6.5
2021-08-25,2021,"Q3","2021/22","Q1","August",6.59,6.8,6.51
2021-08-26,2021,"Q3","2021/22","Q1","August",6.51,6.74,6.51
2021-08-27,2021,"Q3","2021/22","Q1","August",6.59,7,6.52
2021-08-30,2021,"Q3","2021/22","Q1","August",6.45,,6.52
2021-08-31,2021,"Q3","2021/22","Q1","August",,6.5,6.52
2021-09-01,2021,"Q3","2021/22","Q1","September",6.1,6.8,6.45
2021-09-02,2021,"Q3","2021/22","Q1","September",6.5,6.61,6.56
2021-09-03,2021,"Q3","2021/22","Q1","September",6.25,6.75,6.47
2021-09-06,2021,"Q3","2021/22","Q1","September",6.5,,6.45
2021-09-07,2021,"Q3","2021/22","Q1","September",5.67,,6.3
2021-09-08,2021,"Q3","2021/22","Q1","September",6.84,7,6.37
2021-09-09,2021,"Q3","2021/22","Q1","September",6.47,6.65,6.42
2021-09-10,2021,"Q3","2021/22","Q1","September",5.87,6.8,6.26
2021-09-13,2021,"Q3","2021/22","Q1","September",6.34,6.75,6.3
2021-09-14,2021,"Q3","2021/22","Q1","September",6.35,,6.28
2021-09-15,2021,"Q3","2021/22","Q1","September",6.29,6.67,6.3
2021-09-16,2021,"Q3","2021/22","Q1","September",6.7,6.69,6.35
2021-09-17,2021,"Q3","2021/22","Q1","September",6.52,6.68,6.38
2021-09-20,2021,"Q3","2021/22","Q1","September",6.55,6.75,6.41
2021-09-21,2021,"Q3","2021/22","Q1","September",6.68,6.85,6.44
2021-09-22,2021,"Q3","2021/22","Q1","September",6.72,6.89,6.46
2021-09-23,2021,"Q3","2021/22","Q1","September",6.81,6.83,6.49
2021-09-24,2021,"Q3","2021/22","Q1","September",6.58,6.75,6.5
2021-09-27,2021,"Q3","2021/22","Q1","September",6.55,6.9,6.51
2021-09-28,2021,"Q3","2021/22","Q1","September",6.14655172413793,6.8,6.509390625
2021-09-29,2021,"Q3","2021/22","Q1","September",6.36,6.8,6.51
2021-09-30,2021,"Q3","2021/22","Q1","September",6.63,6.65,6.52
2021-10-01,2021,"Q4","2021/22","Q2","October",6.60621468926554,6.78392857142857,6.66032388663967
2021-10-04,2021,"Q4","2021/22","Q2","October",6.73818181818182,6.77,6.67489626556017
2021-10-05,2021,"Q4","2021/22","Q2","October",6.52325581395349,6.87019230769231,6.68174872665535
2021-10-06,2021,"Q4","2021/22","Q2","October",6.38015873015873,,6.64800796812749
2021-10-07,2021,"Q4","2021/22","Q2","October",6.62727272727273,6.78267045454546,6.66953642384106
2021-10-08,2021,"Q4","2021/22","Q2","October",6.51492537313433,6.77655172413793,6.67343260188088
2021-10-11,2021,"Q4","2021/22","Q2","October",6.83333333333333,7.00961538461539,6.69399563318778
2021-10-12,2021,"Q4","2021/22","Q2","October",6.6447963800905,6.8125,6.71023415421881
2021-10-13,2021,"Q4","2021/22","Q2","October",6.57,,6.69
2021-10-14,2021,"Q4","2021/22","Q2","October",6.71,6.81,6.7
2021-10-15,2021,"Q4","2021/22","Q2","October",7.08858267716535,7.375,6.75479351032448
2021-10-18,2021,"Q4","2021/22","Q2","October",7.24066666666667,7.19078947368421,6.79667746523388
2021-10-19,2021,"Q4","2021/22","Q2","October",6.97767857142857,7.65540540540541,6.84806795705001
2021-10-20,2021,"Q4","2021/22","Q2","October",7.09,,6.86
2021-10-21,2021,"Q4","2021/22","Q2","October",7.2,7.99,6.95
2021-10-22,2021,"Q4","2021/22","Q2","October",7.25,9,6.96
2021-10-25,2021,"Q4","2021/22","Q2","October",6.76,7.25,6.96
2021-10-26,2021,"Q4","2021/22","Q2","October",6.96428571428571,7.14285714285714,6.96170218391412
2021-10-27,2021,"Q4","2021/22","Q2","October",6.61,7.01,6.95
2021-10-28,2021,"Q4","2021/22","Q2","October",6.57,7.13,6.95
2021-10-29,2021,"Q4","2021/22","Q2","October",6.64,7,6.95
2021-11-01,2021,"Q4","2021/22","Q2","November",6.22,7.23,6.85
2021-11-02,2021,"Q4","2021/22","Q2","November",6.5,7.1,6.83
2021-11-03,2021,"Q4","2021/22","Q2","November",6.42,7.18,6.77
2021-11-04,2021,"Q4","2021/22","Q2","November",6.34,7.11,6.83
2021-11-05,2021,"Q4","2021/22","Q2","November",6.82,6.88,6.83
2021-11-08,2021,"Q4","2021/22","Q2","November",6.76,7.54,6.89
2021-11-09,2021,"Q4","2021/22","Q2","November",6.14503816793893,6.89,6.86
2021-11-10,2021,"Q4","2021/22","Q2","November",6.49,,6.79
2021-11-11,2021,"Q4","2021/22","Q2","November",6.52083333333333,7.10781990521327,6.82230037286625
2021-11-12,2021,"Q4","2021/22","Q2","November",6.25,6.66463414634146,6.75619759714511
2021-11-15,2021,"Q4","2021/22","Q2","November",6.15,7.42,6.74
2021-11-16,2021,"Q4","2021/22","Q2","November",6.65,7.35,6.74
2021-11-17,2021,"Q4","2021/22","Q2","November",6.63,,6.73
2021-11-18,2021,"Q4","2021/22","Q2","November",6.61,7.07,6.77
2021-11-19,2021,"Q4","2021/22","Q2","November",6.74,6.88,6.77
2021-11-22,2021,"Q4","2021/22","Q2","November",6.77,6.77,6.76
2021-11-23,2021,"Q4","2021/22","Q2","November",6.6,7.08,6.76
2021-11-24,2021,"Q4","2021/22","Q2","November",6.5,7.25,6.76
2021-11-25,2021,"Q4","2021/22","Q2","November",6.47,6.96,6.76
2021-11-26,2021,"Q4","2021/22","Q2","November",6.4,6.75,6.76
2021-11-29,2021,"Q4","2021/22","Q2","November",6.32,6.75,6.76
2021-11-30,2021,"Q4","2021/22","Q2","November",6.5,7,6.75
2021-12-01,2021,"Q4","2021/22","Q2","December",5.91,,5.91
2021-12-02,2021,"Q4","2021/22","Q2","December",6.63,6.9,6.75
2021-12-03,2021,"Q4","2021/22","Q2","December",6.15,6.84,6.72
2021-12-06,2021,"Q4","2021/22","Q2","December",6.5,,6.71
2021-12-07,2021,"Q4","2021/22","Q2","December",6.5,6.69,6.64
2021-12-08,2021,"Q4","2021/22","Q2","December",6.46503496503497,7,6.60957834461218
2021-12-09,2021,"Q4","2021/22","Q2","December",6.48,6.78,6.64
2021-12-10,2021,"Q4","2021/22","Q2","December",6.53,6.75,6.64
2021-12-13,2021,"Q4","2021/22","Q2","December",5.91,6.78,6.6
2021-12-14,2021,"Q4","2021/22","Q2","December",6.63775510204082,6.875,6.60785981626403
2021-12-15,2021,"Q4","2021/22","Q2","December",6.59802631578947,6.50775862068966,6.60140789603229
2021-12-16,2021,"Q4","2021/22","Q2","December",6.74924242424242,6.89043209876543,6.63099387859207
2021-12-17,2021,"Q4","2021/22","Q2","December",6.74574468085106,6.66228070175439,6.63682874593479
2021-12-20,2021,"Q4","2021/22","Q2","December",6.91754385964912,6.96145038167939,6.66528722732694
2021-12-21,2021,"Q4","2021/22","Q2","December",7.375,7.20588235294118,6.70013795821837
2021-12-22,2021,"Q4","2021/22","Q2","December",5.75,6.79545454545454,6.68119500063767
2021-12-23,2021,"Q4","2021/22","Q2","December",6.36111111111111,6.82871396895787,6.68809090375243
2021-12-24,2021,"Q4","2021/22","Q2","December",6.57,6.94,6.68
2021-12-27,2021,"Q4","2021/22","Q2","December",6.60441176470588,6.65322580645161,6.6820731255622
2021-12-28,2021,"Q4","2021/22","Q2","December",6.58552631578947,6.80208333333333,6.68177400378538
2021-12-29,2021,"Q4","2021/22","Q2","December",6.37222222222222,6.71875,6.67617132613013
2021-12-30,2021,"Q4","2021/22","Q2","December",6.875,6.937125748503,6.68710908756438
2021-12-31,2021,"Q4","2021/22","Q2","December",5.82544642857143,6.83333333333333,6.64538807649043
2022-01-03,2022,"Q1","2021/22","Q3","January",6.40654205607477,6.58557046979866,6.51049618320611
2022-01-04,2022,"Q1","2021/22","Q3","January",5.48366013071895,6.66176470588235,6.21819085487078
2022-01-05,2022,"Q1","2021/22","Q3","January",6.52906976744186,6.78076923076923,6.31533523537803
2022-01-06,2022,"Q1","2021/22","Q3","January",6.72058823529412,6.8461038961039,6.52541946308725
2022-01-07,2022,"Q1","2021/22","Q3","January",6.70142180094787,7.23823529411765,6.5696342305038
2022-01-10,2022,"Q1","2021/22","Q3","January",6.58,6.82,6.6
2022-01-11,2022,"Q1","2021/22","Q3","January",6.903125,6.73125,6.60786163522013
2022-01-12,2022,"Q1","2021/22","Q3","January",6.5,6.91,6.61
2022-01-13,2022,"Q1","2021/22","Q3","January",6.60508474576271,6.86326860841424,6.65134122287968
2022-01-14,2022,"Q1","2021/22","Q3","January",6.6,7.34,6.65
2022-01-17,2022,"Q1","2021/22","Q3","January",6.51153846153846,6.78181818181818,6.65226960110042
2022-01-18,2022,"Q1","2021/22","Q3","January",6.50909090909091,6.70714285714286,6.6482212160414
2022-01-19,2022,"Q1","2021/22","Q3","January",6.58095238095238,,6.64601188614325
2022-01-20,2022,"Q1","2021/22","Q3","January",6.67,6.75,6.66
2022-01-21,2022,"Q1","2021/22","Q3","January",6.57075471698113,7,6.65731676063558
2022-01-24,2022,"Q1","2021/22","Q3","January",6.61702127659574,6.81578947368421,6.65947768513978
2022-01-25,2022,"Q1","2021/22","Q3","January",,6.77,6.66
2022-01-27,2022,"Q1","2021/22","Q3","January",6.01461988304094,6.82009345794393,6.65209543568464
2022-01-28,2022,"Q1","2021/22","Q3","January",6.6239103362391,7,6.65216433748448
2022-01-31,2022,"Q1","2021/22","Q3","January",6.38,6.82,6.65
2022-02-01,2022,"Q1","2021/22","Q3","February",6.43,,6.43
2022-02-02,2022,"Q1","2021/22","Q3","February",6.5,,6.43041237113402
2022-02-03,2022,"Q1","2021/22","Q3","February",6.5,6.77485380116959,6.65786163522013
2022-02-04,2022,"Q1","2021/22","Q3","February",6.5,6.75,6.65
2022-02-07,2022,"Q1","2021/22","Q3","February",6.5,6.77,6.65187214611872
2022-02-08,2022,"Q1","2021/22","Q3","February",6.5,6.75,6.65
2022-02-09,2022,"Q1","2021/22","Q3","February",6.5,6.5,6.63
2022-02-10,2022,"Q1","2021/22","Q3","February",5.59,6.68,6.43
2022-02-11,2022,"Q1","2021/22","Q3","February",6.24,6.75,6.29
2022-02-14,2022,"Q1","2021/22","Q3","February",6.13,6.75,6.21
2022-02-15,2022,"Q1","2021/22","Q3","February",,6,6.48
2022-02-17,2022,"Q1","2021/22","Q3","February",6.5,6.76,6.71
2022-02-18,2022,"Q1","2021/22","Q3","February",6.52,6.62,6.58
2022-02-21,2022,"Q1","2021/22","Q3","February",6.55,6.85,6.56
2022-02-22,2022,"Q1","2021/22","Q3","February",6.65,7.43,6.93
2022-02-23,2022,"Q1","2021/22","Q3","February",6.75,,6.75
2022-02-24,2022,"Q1","2021/22","Q3","February",6.47,6.84,6.75
2022-02-25,2022,"Q1","2021/22","Q3","February",6.5,,6.5
2022-02-28,2022,"Q1","2021/22","Q3","February",6.58,,6.58
2022-03-01,2022,"Q1","2021/22","Q3","March",6.49,,6.56
2022-03-02,2022,"Q1","2021/22","Q3","March",6.32,6.75,6.47
2022-03-03,2022,"Q1","2021/22","Q3","March",6.51,6.61,6.55
2022-03-04,2022,"Q1","2021/22","Q3","March",6.5,,6.5
2022-03-07,2022,"Q1","2021/22","Q3","March",,6.72,6.67
2022-03-09,2022,"Q1","2021/22","Q3","March",6.42,6.7,6.51
2022-03-10,2022,"Q1","2021/22","Q3","March",6.5,6.73,6.7
2022-03-11,2022,"Q1","2021/22","Q3","March",6.3,6.7,6.42
2022-03-14,2022,"Q1","2021/22","Q3","March",6.4,6.76,6.54
2022-03-15,2022,"Q1","2021/22","Q3","March",6.3,6.75,6.55
2022-03-16,2022,"Q1","2021/22","Q3","March",6.64,6.79,6.66
2022-03-17,2022,"Q1","2021/22","Q3","March",6.42,6.68,6.61
2022-03-18,2022,"Q1","2021/22","Q3","March",6.71,7,6.79
2022-03-21,2022,"Q1","2021/22","Q3","March",6.69,6.5,6.69
2022-03-22,2022,"Q1","2021/22","Q3","March",6.25,6.78,6.43
2022-03-23,2022,"Q1","2021/22","Q3","March",6.59,6.83,6.65
2022-03-24,2022,"Q1","2021/22","Q3","March",6.46,6.74,6.63
2022-03-25,2022,"Q1","2021/22","Q3","March",6.31,6.73,6.41
2022-03-28,2022,"Q1","2021/22","Q3","March",6.65,6.75,6.68
2022-03-29,2022,"Q1","2021/22","Q3","March",6.63,7.13,6.72
2022-03-30,2022,"Q1","2021/22","Q3","March",6.55,6.75,6.56
2022-03-31,2022,"Q1","2021/22","Q3","March",6.53,6.8,6.71
2022-04-01,2022,"Q2","2021/22","Q4","April",6.7,7,6.72
2022-04-04,2022,"Q2","2021/22","Q4","April",6.91,6.72,6.78
2022-04-05,2022,"Q2","2021/22","Q4","April",6.83,6.83,6.84
2022-04-06,2022,"Q2","2021/22","Q4","April",6.57,7.1,6.59
2022-04-07,2022,"Q2","2021/22","Q4","April",,6.82,6.83
2022-04-11,2022,"Q2","2021/22","Q4","April",6.59,,6.64
2022-04-12,2022,"Q2","2021/22","Q4","April",6.68,6.81,6.72
2022-04-13,2022,"Q2","2021/22","Q4","April",6.34,7,6.4
2022-04-14,2022,"Q2","2021/22","Q4","April",,7,6.4
2022-04-19,2022,"Q2","2021/22","Q4","April",6.94,6.79,6.79
2022-04-20,2022,"Q2","2021/22","Q4","April",6.64,7.01,6.69
2022-04-21,2022,"Q2","2021/22","Q4","April",6.79,6.88,6.74
2022-04-22,2022,"Q2","2021/22","Q4","April",6.72,6.78,6.74
2022-04-25,2022,"Q2","2021/22","Q4","April",6.7,6.85,6.7
2022-04-26,2022,"Q2","2021/22","Q4","April",6.81,7.08,6.84
2022-04-27,2022,"Q2","2021/22","Q4","April",6.78,6.84,6.86
2022-04-28,2022,"Q2","2021/22","Q4","April",6.75,6.88,6.8
2022-04-29,2022,"Q2","2021/22","Q4","April",6.55,6.95,6.69
2022-05-03,2022,"Q2","2021/22","Q4","May",6.54,6.75,6.62
2022-05-04,2022,"Q2","2021/22","Q4","May",6.65,6.8,6.73
2022-05-05,2022,"Q2","2021/22","Q4","May",6.44,6.7,6.66
2022-05-06,2022,"Q2","2021/22","Q4","May",6.55,7,6.64
2022-05-09,2022,"Q2","2021/22","Q4","May",6.54,6.75,6.56
2022-05-10,2022,"Q2","2021/22","Q4","May",6.36,6.75,6.5
2022-05-11,2022,"Q2","2021/22","Q4","May",6.55,6.75,6.66
2022-05-12,2022,"Q2","2021/22","Q4","May",6.5,6.78,6.7
2022-05-13,2022,"Q2","2021/22","Q4","May",6.53,6.88,6.61
2022-05-16,2022,"Q2","2021/22","Q4","May",6.44,6.72,6.47
2022-05-17,2022,"Q2","2021/22","Q4","May",6.49609375,6.91666666666667,6.54084967320262
2022-05-18,2022,"Q2","2021/22","Q4","May",6.6,7.12,6.64
2022-05-19,2022,"Q2","2021/22","Q4","May",6.63,6.91,6.76
2022-05-20,2022,"Q2","2021/22","Q4","May",6.72,6.81,6.8
2022-05-23,2022,"Q2","2021/22","Q4","May",6.63,6.75,6.67
2022-05-24,2022,"Q2","2021/22","Q4","May",6.66,6.75,6.67
2022-05-25,2022,"Q2","2021/22","Q4","May",6.61,6.88,6.66
2022-05-26,2022,"Q2","2021/22","Q4","May",6.48,6.77,6.69
2022-05-27,2022,"Q2","2021/22","Q4","May",6.61,,6.64
2022-05-30,2022,"Q2","2021/22","Q4","May",6.56,6.75,6.59
2022-05-31,2022,"Q2","2021/22","Q4","May",6.65,7.02,6.92
2022-06-01,2022,"Q2","2021/22","Q4","June",6.84,,6.84
2022-06-02,2022,"Q2","2021/22","Q4","June",,,7.64033989266547
2022-06-06,2022,"Q2","2021/22","Q4","June",9.33,8.9,9.13
2022-06-07,2022,"Q2","2021/22","Q4","June",9.18,,9.18
2022-06-08,2022,"Q2","2021/22","Q4","June",,,9.03
2022-06-10,2022,"Q2","2021/22","Q4","June",8.32,8.14,8.27
2022-06-13,2022,"Q2","2021/22","Q4","June",8.09,8.59,8.32
2022-06-14,2022,"Q2","2021/22","Q4","June",8.03,8,8.1
2022-06-15,2022,"Q2","2021/22","Q4","June",7.98,8.15,7.99
2022-06-16,2022,"Q2","2021/22","Q4","June",7.76,8.06,7.94
2022-06-17,2022,"Q2","2021/22","Q4","June",8.45,8,8.32
2022-06-20,2022,"Q2","2021/22","Q4","June",8.17,8.32,8.22
2022-06-21,2022,"Q2","2021/22","Q4","June",8.83,,8.77
2022-06-22,2022,"Q2","2021/22","Q4","June",7.74,8.07,7.79
2022-06-23,2022,"Q2","2021/22","Q4","June",7.84,8.44,8.23
2022-06-24,2022,"Q2","2021/22","Q4","June",6.95,7.89,7.19
2022-06-27,2022,"Q2","2021/22","Q4","June",7.7,7.93,7.85
2022-06-28,2022,"Q2","2021/22","Q4","June",7.76,,7.87
2022-06-29,2022,"Q2","2021/22","Q4","June",8.14,8.76,8.26
2022-06-30,2022,"Q2","2021/22","Q4","June",7.09,8.09,7.6
2022-07-01,2022,"Q3","2022/23","Q1","July",7.09,8.6,7.66
2022-07-04,2022,"Q3","2022/23","Q1","July",7.55,7.96,7.8
2022-07-05,2022,"Q3","2022/23","Q1","July",8.38,,8.34
2022-07-06,2022,"Q3","2022/23","Q1","July",8.27,8.86,8.48
2022-07-07,2022,"Q3","2022/23","Q1","July",8.58,8.96,8.85
2022-07-08,2022,"Q3","2022/23","Q1","July",8.79,9.08,8.92
2022-07-11,2022,"Q3","2022/23","Q1","July",8.62,9.04,8.94
2022-07-12,2022,"Q3","2022/23","Q1","July",8.81,9.07,8.92
2022-07-13,2022,"Q3","2022/23","Q1","July",8.71,9.23,8.96
2022-07-14,2022,"Q3","2022/23","Q1","July",8.6,8.93,8.78
2022-07-15,2022,"Q3","2022/23","Q1","July",9.11,9.04,9.05
2022-07-18,2022,"Q3","2022/23","Q1","July",9.37,9.02,9.2
2022-07-19,2022,"Q3","2022/23","Q1","July",9.82,9.84,9.76
2022-07-20,2022,"Q3","2022/23","Q1","July",10.24,9.75,10.16
2022-07-21,2022,"Q3","2022/23","Q1","July",9.61,10.42,10.26
2022-07-22,2022,"Q3","2022/23","Q1","July",9.94,10.7,10.01
2022-07-25,2022,"Q3","2022/23","Q1","July",10.16,11.76,10.5
2022-07-26,2022,"Q3","2022/23","Q1","July",9.81,,9.91
2022-07-27,2022,"Q3","2022/23","Q1","July",9.79,,9.96
2022-07-28,2022,"Q3","2022/23","Q1","July",10.38,10.75,10.65
2022-07-29,2022,"Q3","2022/23","Q1","July",10.46,,10.49
2022-08-01,2022,"Q3","2022/23","Q1","August",10.6,10.5,10.76
2022-08-02,2022,"Q3","2022/23","Q1","August",10.64,,10.6
2022-08-03,2022,"Q3","2022/23","Q1","August",9.95,10.76,10.06
2022-08-04,2022,"Q3","2022/23","Q1","August",10.34,10.79,10.68
2022-08-05,2022,"Q3","2022/23","Q1","August",9.07,10.5,9.55
2022-08-08,2022,"Q3","2022/23","Q1","August",9.53,10.5,9.78
2022-08-09,2022,"Q3","2022/23","Q1","August",9,10.06,9.14
2022-08-10,2022,"Q3","2022/23","Q1","August",9.2,9.91,9.4
2022-08-11,2022,"Q3","2022/23","Q1","August",9.18,10.38,9.75
2022-08-12,2022,"Q3","2022/23","Q1","August",10.41,10.49,10.44
2022-08-15,2022,"Q3","2022/23","Q1","August",9.5,10.98,9.88
2022-08-16,2022,"Q3","2022/23","Q1","August",9.05,10.27,9.57
2022-08-17,2022,"Q3","2022/23","Q1","August",8.86,10.21,9.18
2022-08-18,2022,"Q3","2022/23","Q1","August",9.81,10.49,10.25
2022-08-19,2022,"Q3","2022/23","Q1","August",10.37,10.56,10.35
2022-08-22,2022,"Q3","2022/23","Q1","August",11.22,10.72,10.88
2022-08-23,2022,"Q3","2022/23","Q1","August",11.03,11.41,11.04
2022-08-24,2022,"Q3","2022/23","Q1","August",10.7,11.16,10.9
2022-08-25,2022,"Q3","2022/23","Q1","August",10.75,11.23,11.11
2022-08-26,2022,"Q3","2022/23","Q1","August",11.36,10.89,11.11
2022-08-29,2022,"Q3","2022/23","Q1","August",9.32,10.81,10.15
2022-08-30,2022,"Q3","2022/23","Q1","August",9.29,11,9.28
2022-08-31,2022,"Q3","2022/23","Q1","August",8.95,10.46,9.63
2022-09-01,2022,"Q3","2022/23","Q1","September",9.27,10.76,10.35
2022-09-02,2022,"Q3","2022/23","Q1","September",9.16,10,9.3
2022-09-05,2022,"Q3","2022/23","Q1","September",9.35,10.05,9.77
2022-09-06,2022,"Q3","2022/23","Q1","September",9.22,10.07,9.53
2022-09-07,2022,"Q3","2022/23","Q1","September",9.1,10.04,9.54
2022-09-08,2022,"Q3","2022/23","Q1","September",9.37,10.71,10.24
2022-09-09,2022,"Q3","2022/23","Q1","September",9.9,10.89,9.94
2022-09-12,2022,"Q3","2022/23","Q1","September",10.06,10.15,10.07
2022-09-13,2022,"Q3","2022/23","Q1","September",9.76,9.95,9.83
2022-09-14,2022,"Q3","2022/23","Q1","September",9.16,10.06,9.28
2022-09-15,2022,"Q3","2022/23","Q1","September",10.02,10.37,10.28
2022-09-16,2022,"Q3","2022/23","Q1","September",10.3462962962963,10.825,10.4935897435897
2022-09-19,2022,"Q3","2022/23","Q1","September",10.46,10.11,10.41
2022-09-20,2022,"Q3","2022/23","Q1","September",11.13,11.89,11.23
2022-09-21,2022,"Q3","2022/23","Q1","September",10.96,11.41,11.03
2022-09-22,2022,"Q3","2022/23","Q1","September",11.05,11.31,11.14
2022-09-23,2022,"Q3","2022/23","Q1","September",10.7826704545455,11.4166666666667,10.8515228426396
2022-09-26,2022,"Q3","2022/23","Q1","September",10.46,10.5,10.49
2022-09-27,2022,"Q3","2022/23","Q1","September",10.3729338842975,11,10.4955089820359
2022-09-28,2022,"Q3","2022/23","Q1","September",10.2518703241895,11.4677419354839,10.414686825054
2022-09-29,2022,"Q3","2022/23","Q1","September",10.94,11.52,11.18
2022-09-30,2022,"Q3","2022/23","Q1","September",11.0863636363636,11.25,11.115671641791
2022-10-03,2022,"Q4","2022/23","Q2","October",11.1179245283019,11.8080357142857,11.3590909090909
2022-10-04,2022,"Q4","2022/23","Q2","October",11.162037037037,11.75,11.2518656716418
2022-10-05,2022,"Q4","2022/23","Q2","October",11.1864754098361,12.5806451612903,11.3436363636364
2022-10-06,2022,"Q4","2022/23","Q2","October",11.4663865546218,11.9682080924855,11.6549893842888
2022-10-07,2022,"Q4","2022/23","Q2","October",11.7074592074592,12,11.7379958246347
2022-10-10,2022,"Q4","2022/23","Q2","October",11.2155172413793,11.453781512605,11.4281663516068
2022-10-11,2022,"Q4","2022/23","Q2","October",11.2990353697749,11.1666666666667,11.3638676844784
2022-10-12,2022,"Q4","2022/23","Q2","October",10.780612244898,12.5677966101695,10.9726775956284
2022-10-13,2022,"Q4","2022/23","Q2","October",10.6338709677419,12.3057851239669,11.3911149825784
2022-10-14,2022,"Q4","2022/23","Q2","October",10.8051689860835,12,10.8766355140187
2022-10-17,2022,"Q4","2022/23","Q2","October",8.73456790123457,12.2439024390244,10.075
2022-10-18,2022,"Q4","2022/23","Q2","October",9.17676767676768,11.4130434782609,9.81716417910448
2022-10-19,2022,"Q4","2022/23","Q2","October",10.0868644067797,11.4545454545455,10.243947858473
2022-10-20,2022,"Q4","2022/23","Q2","October",10.2085427135678,11.5784753363229,11.0256147540984
2022-10-21,2022,"Q4","2022/23","Q2","October",10.4767441860465,12.125,10.7623762376238
2022-10-24,2022,"Q4","2022/23","Q2","October",10.6147540983607,11.9025423728814,10.9928414096916
2022-10-25,2022,"Q4","2022/23","Q2","October",10.3333333333333,12.5,10.5522388059701
2022-10-26,2022,"Q4","2022/23","Q2","October",9.39572192513369,11.5,9.42165492957746
2022-10-27,2022,"Q4","2022/23","Q2","October",10.4554140127389,11.6996268656716,11.2741573033708
2022-10-28,2022,"Q4","2022/23","Q2","October",11.4972527472527,12,11.4740566037736
2022-10-31,2022,"Q4","2022/23","Q2","October",10.5376699029126,11.7805755395683,11.2515702479339
2022-11-01,2022,"Q4","2022/23","Q2","November",11.0333333333333,12.1428571428571,11.3932926829268
2022-11-02,2022,"Q4","2022/23","Q2","November",11,11.8666666666667,11.1952662721894
2022-11-03,2022,"Q4","2022/23","Q2","November",11.5753424657534,11.8254143646409,11.7535433070866
2022-11-04,2022,"Q4","2022/23","Q2","November",11.5529661016949,12,11.5622406639004
2022-11-07,2022,"Q4","2022/23","Q2","November",10.0559566787004,12.1056910569106,10.7622767857143
2022-11-08,2022,"Q4","2022/23","Q2","November",9.11206896551724,11.6822916666667,9.98262548262548
2022-11-09,2022,"Q4","2022/23","Q2","November",9.24594594594595,11.8111111111111,9.87338262476894
2022-11-10,2022,"Q4","2022/23","Q2","November",10.2231404958678,11.9274193548387,11.3582191780822
2022-11-11,2022,"Q4","2022/23","Q2","November",10.0027777777778,12.3333333333333,10.7681034482759
2022-11-14,2022,"Q4","2022/23","Q2","November",10.4166666666667,12.0915492957746,11.1214689265537
2022-11-15,2022,"Q4","2022/23","Q2","November",11.280487804878,11.5290456431535,11.455525606469
2022-11-16,2022,"Q4","2022/23","Q2","November",11.0714285714286,11.7847222222222,11.5465838509317
2022-11-17,2022,"Q4","2022/23","Q2","November",11.6034482758621,11.6868131868132,11.675355450237
2022-11-18,2022,"Q4","2022/23","Q2","November",11.4056603773585,12.1071428571429,11.5945945945946
2022-11-21,2022,"Q4","2022/23","Q2","November",9.67785234899329,11.7637614678899,10.3664079822616
2022-11-22,2022,"Q4","2022/23","Q2","November",8.91081081081081,11.3475,9.88230647709321
2022-11-23,2022,"Q4","2022/23","Q2","November",10.1375,11.4807692307692,10.2920353982301
2022-11-24,2022,"Q4","2022/23","Q2","November",8.93979057591623,11.4909502262443,10.6948778833107
2022-11-25,2022,"Q4","2022/23","Q2","November",10.25,11.5909090909091,10.8348909657321
2022-11-28,2022,"Q4","2022/23","Q2","November",10.8823529411765,11.7083333333333,11.1129943502825
2022-11-29,2022,"Q4","2022/23","Q2","November",10.969387755102,11.5959595959596,11.2842639593909
2022-11-30,2022,"Q4","2022/23","Q2","November",9.40647482014388,11.7631578947368,9.91242937853107
2022-12-01,2022,"Q4","2022/23","Q2","December",10.8692307692308,11.5130208333333,11.3711151736746
2022-12-02,2022,"Q4","2022/23","Q2","December",10.9141414141414,11.25,11.0668740279938
2022-12-05,2022,"Q4","2022/23","Q2","December",10.64,10.9548494983278,10.816644993498
2022-12-06,2022,"Q4","2022/23","Q2","December",11.1190476190476,11.7076023391813,11.3933823529412
2022-12-07,2022,"Q4","2022/23","Q2","December",10.158064516129,11.6944444444444,10.4476439790576
