"Date","Year","Quarter","FY","QFY","Month","REV_DOM_14","REV_TAX_14","REV_TAX_NOIL_14","REV_TAX_IT_14","REV_TAX_IT_PAYE_14","REV_TAX_IT_CIT_14","REV_TAX_IT_OIL_14","REV_TAX_IT_WH_14","REV_TAX_IT_R_14","REV_TAX_IT_I_14","REV_TAX_IT_OTH_14","REV_TAX_GS_14","REV_TAX_GS_VAT_14","REV_TAX_GS_VAT_IM_14","REV_TAX_GS_VAT_LG_14","REV_TAX_GS_VAT_S_14","REV_TAX_GS_VAT_REF_14","REV_TAX_GS_EXD_14","REV_TAX_GS_EXD_IM_14","REV_TAX_GS_EXD_PD_14","REV_TAX_GS_EXD_LG_14","REV_TAX_GS_SGS_14","REV_TAX_GS_SGS_LOT_14","REV_TAX_GS_SGS_CAS_14","REV_TAX_GS_UG_14","REV_TAX_GS_UG_TRL_14","REV_TAX_GS_UG_OTH_14","REV_TAX_INL_14","REV_TAX_INL_ID_14","REV_TAX_INL_WH_14","REV_TAX_INL_CO_14","REV_TAX_INL_SUI_14","REV_TAX_INL_IL_14","REV_TAX_INL_EX_14","REV_TAX_OTH_14","REV_TAX_OTH_SD_OIL_14","REV_TAX_OTH_SD_OTH_14","REV_TAX_EXP_14","REV_OTH_14","REV_OTH_PI_14","REV_OTH_PI_I_14","REV_OTH_PI_DIV_14","REV_OTH_PI_R_14","REV_OTH_PI_R_MIN_14","REV_OTH_PI_R_OTH_14","REV_OTH_GS_14","REV_OTH_GS_MKT_14","REV_OTH_GS_FEE_14","REV_OTH_GS_FEE_FLT_14","REV_OTH_GS_FEE_DRV_14","REV_OTH_GS_FEE_MIG_14","REV_OTH_GS_FEE_LTR_14","REV_OTH_GS_FEE_TRA_14","REV_OTH_GS_FEE_COR_14","REV_OTH_GS_FEE_REM_14","REV_OTH_GS_FEE_PP_14","REV_OTH_GS_FEE_RSB_14","REV_OTH_GS_FEE_ICL_14","REV_OTH_GS_FEE_MST_14","REV_OTH_GS_NMKT_14","REV_OTH_GS_NMKT_HOP_14","REV_OTH_GS_NMKT_OTH_14","REV_OTH_FEE_14","REV_OTH_FEE_HC_14","REV_OTH_FEE_POL_14","REV_OTH_VT_14","REV_OTH_VT_CU_14","REV_OTH_VT_CU_BOU_14","REV_OTH_VT_CU_OTH_14","REV_OTH_VT_K_14","REV_OTH_OTH_14","REV_OTH_OTH_URA_14","REV_OTH_OTH_MALGS_14"
2016-02-01,2016,"Q1","2015/16","Q3","February",817.958269011,795.293435138,795.293435138,234.093408094,150.849061894,6.890640279,0,51.963812625,1.153068187,21.76086096,1.475964149,470.088485801578,282.206896178891,139.839294594891,108.744082988,39.463834538,-5.840315942,176.576400531688,16.9821540476879,105.12201348,54.472233004,1.408971683,0,1.408971683,9.896217408,3.836362306,0.938253,5.121602102,0,87.8820927034215,64.1009344184215,10.123563681,0,8.593009523,4.018783569,1.045801512,3.229448539,0,3.176288792,,22.664833873,1.542277455,0,0,1.542277455,1.542277455,0,18.520644619,0,18.520644619,8.294958992,0.10376401,0.32982,0.0191295,0.788177794,2.61018,1.357975457,0,4.962802866,0,0,0,0.392464055,0.392464055,0,0.382658647,0.382658647,0,0.382658647,0,1.826789097,1.826789097,0
2016-03-01,2016,"Q1","2015/16","Q3","March",958.99534849132,932.40815757262,932.40815757262,300.501852412,153.479898746,33.758357446,0,61.685415328,5.452151912,43.028950925,3.097078055,524.355474050789,306.854941883257,171.555285300257,109.92935605,34.510089637,-9.139789104,202.233789966532,26.1425933404122,120.12365532,55.96754130612,1.650352861,0,1.650352861,13.61638934,6.83260577,1.347552,5.43623157,0,103.477750219831,72.2863758838306,12.548470897,0,12.425069667,5.686248507,0.531585265,4.07308089,0,3.838358742,,26.5871909187,8.347853551,0,7.8,0.547853551,0.547853551,0,15.0623308557,0,15.0623308557,7.780768288,0.0794383,0.27651,0.0127383,1.584540263,0.97673,1.2265258237,0,3.029651881,0,0,0,0.533401872,0.533401872,0,0.523397775,0.523397775,0,0.523397775,0,2.120206865,2.120206865,0
2016-04-01,2016,"Q2","2015/16","Q4","April",968.0353215407,893.001215371,893.001215371,256.162238251,162.545627349,15.4860808,0,53.29743458,2.914843818,19.977723267,1.940528437,530.018469114268,318.213451595865,160.077227171865,117.342126315,55.946865768,-15.152767659,197.565588420403,27.8165410654033,105.8001976,63.948849755,1.609088729,0,1.609088729,12.630340369,6.415568589,1.426925,4.78784678,0,103.256056414732,74.7137361807316,11.744482018,0,11.239332397,5.074914336,0.483591483,3.564451591,0,3.087143873,,75.0341061697,10.73574908,0,7.8,2.93574908,2.93574908,0,51.7552101527,0,51.7552101527,26.241601102,0.31990846,1.02185,0.0425937,5.406346613,5.213032329,2.5845012807,0,10.663162468,0,0,0,1.566105479,1.566105479,0,0.95595606,0.95595606,0,0.95595606,0,10.021085398,9.975898898,0.0451865
2016-05-01,2016,"Q2","2015/16","Q4","May",888.727748322,866.016286346,866.016286346,312.845464019,165.417524999,10.592559936,0,98.998037387,2.237244606,33.83681621,1.763280881,436.852048422617,232.46315140571,151.84362429171,114.919448132,31.324653406,-65.624574424,189.438018924907,21.9255078619068,113.76463812,53.747872943,1.471566116,0,1.471566116,13.479311976,6.898444877,1.591078,4.989789099,0,111.045606993383,79.3381693513834,13.207012718,0,12.656723246,5.278837522,0.564864156,5.273166911,0,5.011023594,,22.711461976,1.844573731,0,0,1.844573731,1.844573731,0,17.282413464,0,17.282413464,10.94113767,0.171195839,0.33501,0.0070283,0,1.70263856,1.875246173,0,2.167728722,0,0,0,0.475112555,0.475112555,0,0,0,0,0,0,3.109362226,3.109362226,0
2016-06-01,2016,"Q2","2015/16","Q4","June",1311.029128697,1283.457827615,1283.457827615,573.687112175,202.498473601,241.683808033,0,63.047913681,17.58754208,40.177812313,8.691562467,576.098923501831,327.349946538076,170.510888400076,124.281431944,43.765429346,-11.207803152,229.461943162755,15.2506402097547,161.68946268,52.521840273,1.583002166,0,1.583002166,17.704031635,8.967026515,3.648195,5.08881012,0,126.539173202169,91.2932012411688,14.232092393,0,14.564958046,5.939490932,0.50943059,7.132618736,0,6.754388762,,27.571301082,1.223428931,0,0.65,0.573428931,0.573428931,0,22.69751213,0,22.69751213,13.819106077,0.321813498,0.40185,0.0049423,0.867037879,1.767825235,1.639234973,0,3.794627768,0,0,0,0.621271326,0.621271326,0,0,0,0,0,0,3.029088695,3.029088695,0
2016-07-01,2016,"Q3","2016/17","Q1","July",876.120922511,842.987484578,842.987484578,253.137471689,121.902733431,21.524527687,0,68.264064674,2.93669362,36.423455717,2.08599656,477.580164998157,292.325688273489,149.466244447489,73.505649108,78.329700761,-8.975906043,171.342270467668,13.2878081256681,98.1004987,59.953963642,1.679896398,0,1.679896398,12.232309859,5.213430306,2.247347,4.771532553,0,108.487236629843,72.0676721198428,16.743540878,0,13.579626354,5.222536676,0.873860602,3.782611261,0,3.782611261,,33.133437933,1.145607747,0,0,1.145607747,1.145607747,0,27.850619243,0,27.850619243,9.216414889,0.12205286,0.48952,0.0025169,1.661779566,1.61173,4.856001761,0,9.795453267,0,0,0,0.551973929,0.551973929,0,0.40796276,0.40796276,0,0.40796276,0,3.177274254,3.177274254,0
2016-08-01,2016,"Q3","2016/17","Q1","August",952.893772653,928.605096491,928.605096491,261.681493465,169.451306774,10.841293889,0,52.053729201,1.480522257,23.318126787,4.536514557,545.839956403737,315.66178853299,163.55259985899,89.182114382,79.828323963,-16.901249671,213.457057904747,15.3016981857471,131.07463892,67.080720799,2.338473032,0,2.338473032,14.382636934,6.560623005,3.128324,4.693689929,0,116.623120530263,83.7216219172631,12.825348818,0,13.661315341,5.693987333,0.720847121,4.460526092,0,4.460526092,,24.288676162,0.601038832,0,0,0.601038832,0.601038832,0,18.64130478,0,18.64130478,10.392049828,0.1344799,0.48311,0.0069145,0.29025149,1.74662,2.544694609,0,2.923702453,0,0,0,0.684898092,0.684898092,0,0.138760213,0.138760213,0,0.138760213,0,4.222674245,4.222674245,0
2016-09-01,2016,"Q3","2016/17","Q1","September",1007.356588468,980.881630277,980.881630277,280.314722551,167.219619965,21.251487747,0,38.569054987,3.749328649,45.58022164,3.945009563,575.95827846344,318.052465056694,161.732108500694,94.197834452,78.834443794,-16.71192169,241.815218770746,19.0667199737461,158.04235468,64.706144117,2.399258624,0,2.399258624,13.691336012,6.047559549,2.940844,4.702932463,0,119.99316959356,85.4561098675601,12.271439272,0,13.556917899,5.787748583,2.920953972,4.615459669,0,4.615459669,,26.474958191,1.59521951,0,0,1.59521951,1.59521951,0,19.704583049,0,19.704583049,10.652514493,0.13620175,0.4590675,0.0072868,3.380090869,1.45604,2.223040103,0,1.317571854,0,0,0,0.819986609,0.819986609,0,0.896765178,0.896765178,0,0.896765178,0,3.458403845,3.458403845,0
2016-10-01,2016,"Q4","2016/17","Q2","October",915.621216511,888.838374242,888.838374242,244.891105577,160.716145408,10.244916242,0,38.440474879,3.364865907,29.521463387,2.603239754,522.257827103512,294.384951124881,153.072271843881,78.144242599,77.677230391,-14.508793709,212.358278950631,19.706418713631,129.31759018,63.334270057,2.27923444,0,2.27923444,13.235362588,5.885751685,2.810487,4.539123903,0,115.857514070488,84.7638647374885,11.126194939,0,12.145426637,5.508979512,2.313048245,5.831927491,0,5.831927491,,26.782842269,1.377159584,0,0,1.377159584,1.377159584,0,16.487076249,0,16.487076249,9.668657424,0.1276332,0.47544,0.005113,1.37368479,1.51249,1.866122934,0,1.389366901,0,0,0,0.65386281,0.65386281,0,4.742578639,4.742578639,0,4.742578639,0,3.522164987,3.522164987,0
2016-11-01,2016,"Q4","2016/17","Q2","November",990.148021609,963.332359868,963.332359868,273.7858743483,168.373729517,14.2481151763,0,44.647825583,2.329253734,41.689744475,2.497205863,547.633596211075,322.495881587473,171.526326788473,82.378103218,83.582526028,-14.991074447,207.442679974602,23.1740858809022,121.4182412,62.8503528937,2.371534024,0,2.371534024,15.323500625,7.545450102,3.260564,4.517486523,0,134.520770646625,96.491203597625,14.017133351,0,13.935803744,6.073573135,4.003056819,7.392118662,0,7.392118662,,26.815661741,1.92573667,0,0,1.92573667,1.92573667,0,17.495063816,0,17.495063816,11.43979537,0.114006497,0.60045,0.0049052,0.144056048,1.82263,1.904900364,0,1.309670337,0,0,0,0.641120199,0.641120199,0,2.202361472,2.202361472,0,2.202361472,0,4.551379584,4.551379584,0
2016-12-01,2016,"Q4","2016/17","Q2","December",1385.91675679199,1363.22787558499,1363.22787558499,665.02250391599,199.173962295,337.529516766,0,52.291238841,21.90976457,45.02534981,9.09267163399,542.356385285625,322.70076484805,175.99862101205,79.815384237,80.684593158,-13.797833559,205.136824722575,22.6705030845754,120.32769706,62.138624578,2.443330902,0,2.443330902,12.075464813,4.589748306,3.032691,4.453025507,0,120.199571357375,95.4377191713747,9.548729368,0,9.705679105,4.28611186,1.221331853,35.649415026,0,35.649415026,,22.688881207,0.635075294,0,0.2,0.435075294,0.435075294,0,17.309641858,0,17.309641858,10.045326227,0.09312615,0.63334,0.010109,1.505983411,1.46814,1.922575784,0,1.567949986,0,0,0,0.701375861,0.701375861,0,0.078913221,0.078913221,0,0.078913221,0,3.963874973,3.963874973,0
2017-01-01,2017,"Q1","2016/17","Q3","January",1086.031496469,1062.83466856,1062.83466856,311.322472736,166.450873741,19.647341194,0,81.768575495,2.537067851,38.667283551,2.251330904,624.041101158276,358.098977706842,177.601969478842,101.715352946,97.237882827,-18.456227545,248.371344200434,16.2029954384338,148.82093866,83.347410102,2.21690793,0,2.21690793,15.353871321,5.85464371,2.943255,6.555972611,0,122.863251658724,90.6576149417241,14.086526679,0,12.064536024,5.69594339,0.358630624,4.607843007,0,4.607843007,,23.196827909,1.473170239,0,0,1.473170239,1.473170239,0,17.029213543,0,17.029213543,9.168873689,0.1332018,0.58149,0.0198798,0.299897024,2.06596,2.022379742,0,2.631517488,0,0,0,0.608059004,0.608059004,0,0.167632546,0.167632546,0,0.167632546,0,3.918752577,3.918752577,0
2017-02-01,2017,"Q1","2016/17","Q3","February",994.96460865,972.968711883,972.968711883,267.041983716,171.324727641,5.704007922,0,46.793506019,2.044218642,39.258330371,1.917193121,587.602236311548,348.934325076325,170.512391426325,96.072740833,89.776918624,-7.427725807,221.557027392222,17.7892547112223,127.61607058,76.151702101,2.017613846,0,2.017613846,15.093269997,7.063912748,2.630506,5.398851249,0,113.927518585452,81.8931304594523,11.972140541,0,14.106481396,5.694445831,0.261320358,4.39697327,0,4.39697327,,21.995896767,1.616163413,0,0.1,1.516163413,1.516163413,0,15.924287445,0,15.924287445,8.748281319,0.155884573,0.52529,0.0135373,0.045315401,1.98036,2.403693137,0,1.983764515,0,0,0,0.619593834,0.619593834,0,0.02259229,0.02259229,0,0.02259229,0,3.813259785,3.813259785,0
2017-03-01,2017,"Q1","2016/17","Q3","March",1208.80509805585,1172.70604780685,1042.930921811,344.642628946,189.245720439,20.740072067,129.775125995853,66.419768996,6.042024401,57.89081735,4.304225693,575.346007708204,320.21692818246,178.78588883446,75.727173906,81.131210906,-15.427345464,236.581520590745,18.3819353837449,148.18427094,70.015314267,2.487178198,0,2.487178198,16.060380737,7.455723,2.961053,5.643604737,0,116.638919761796,84.1764792277955,11.905371419,0,14.627300785,5.587855983,0.341912347,6.303365395,0,6.303365395,,36.099050249,4.445702111,0,2.404115902,2.041586209,2.041586209,0,27.052752679,0,27.052752679,12.000129773,0.158069982,0.56741,0.0115745,1.841411161,1.9943,6.104569996,0,4.300325267,0,0,0,0.813976192,0.813976192,0,0.053620231,0.053620231,0,0.053620231,0,3.732999036,3.732999036,0
2017-04-01,2017,"Q2","2016/17","Q4","April",991.9398026777,941.237021687,941.237021687,262.244527258,169.087379131,22.229443651,0,43.025276053,2.505374768,23.431329658,1.965723997,569.06015385587,317.306175658919,168.424709081918,79.0928452010005,87.156782863,-17.368161487,235.795338060951,17.304485195951,143.6782937,74.812559165,1.730512271,0,1.730512271,14.228127865,6.235385494,2.270149,5.722593371,0,105.21296427213,75.6439793701305,10.655475508,0,13.422978289,5.169761382,0.320769723,4.719376301,0,4.719376301,,50.7027809907,0.840964283,0,0,0.840964283,0.840964283,0,45.591147591,0,45.591147591,8.89416463,0.10729693,0.46708,0.0058178,0.847082178,1.61859,1.66466108,0,31.953612973,0,0,0,0.657402382,0.657402382,0,0,0,0,0,0,3.6132667347,3.6132667347,0
2017-05-01,2017,"Q2","2016/17","Q4","May",1075.42549692851,1041.181383607,1041.181383607,325.075514606,211.550384998,12.796643203,0,54.266910252,2.690756747,41.746638699,2.024180707,574.882352295971,325.043599809883,180.710979343883,82.9191532323171,77.5640736006829,-16.150606367,229.125444282088,31.3085140920878,129.29313534,68.52379485,2.711034282,0,2.711034282,18.002273922,9.408135,2.659076,5.935062922,0,136.357210100029,94.0416532760291,16.058190077,0,18.553056017,7.378990184,0.325320546,4.866306605,0,4.866306605,,34.24411332151,7.824906612,0,6.5,1.324906612,1.324906612,0,20.99220734,0,20.99220734,10.954703763,0.123800153,0.5188301,0.0059965,0.484100974,2.11176,2.340880505,0,4.399690545,0,0,0,0.782835328,0.782835328,0,0.092879298,0.092879298,0,0.092879298,0,4.55128474351,4.55128474351,0
2017-06-01,2017,"Q2","2016/17","Q4","June",1470.38439137,1434.418128812,1434.418128812,659.840841105,220.498169985,267.515950957,0,91.391607864,20.148482043,51.204742001,9.081888255,633.111630672581,369.011506579977,205.723102611977,79.022770075,98.870965082,-14.605331189,245.795025983604,25.1964288896041,153.72853514,66.870061954,1.915516878,0,1.915516878,16.389581231,8.483167592,2.67644,5.229973639,0,135.611681397419,99.3005281564188,13.743261795,0,15.253301159,7.007343138,0.307247149,5.853975637,0,5.853975637,,35.966262558,5.297085157,0,2.644180164,2.652904993,2.652904993,0,26.049025413,0,26.049025413,10.711444669,0.202526385,0.57805926,0.0022915,5.091368719,1.67666,2.695422473,0,5.013031407,0,0,0,1.112940325,1.112940325,0,0,0,0,0,0,3.507211663,3.507211663,0
2017-07-01,2017,"Q3","2017/18","Q1","July",945.891671786,919.775106325,919.775106325,239.312652599,133.361933485,12.443380004,0,55.050706207,2.877850581,33.200723086,2.378059236,569.407061537201,307.387761831427,166.514587767427,89.992202652,91.39217495,-40.511203538,246.762409826774,16.183282135774,153.00927866,77.569849031,1.522955181,,1.522955181,13.733934698,4.415442072,3.384438,5.934054626,,105.619926226799,76.9860335187991,11.982507823,,11.505127993,4.873412544,0.272844348,5.435465962,,5.435465962,,26.116565461,0.58814001,,,0.58814001,0.58814001,,20.696837954,,20.696837954,8.73819184,0.1191617,0.65537535,0.0035723,0.324825356,1.30915,4.825623358,,4.72093805,0,,,0.653382905,0.653382905,,0,0,,,,4.178204592,4.178204592,
2017-08-01,2017,"Q3","2017/18","Q1","August",1071.1011305991,1034.274463755,1034.274463755,301.519096535,195.815417484,12.244241954,0,51.845773541,2.20237758,35.696919153,3.714366823,586.686059323954,337.146663680046,159.760419368046,84.521689748,105.930022871,-13.065468307,228.165438263908,12.046748925908,143.6835475,72.435141838,1.781551422,,1.781551422,19.592405958,11.152722253,3.382991,5.056692705,,140.662589630046,89.9356998250465,16.089853823,,25.525233252,7.780226475,1.331576255,5.406718266,,5.406718266,,36.8266668441,2.677121757,,,2.677121757,2.677121757,,27.104305636,,27.104305636,12.534421711,0.1612513,0.798068898,0.0063186,0.322776797,2.01439,2.042044632,,9.225033698,0,,,0.865086954,0.865086954,,0,0,,,,6.1801524971,6.1801524971,
2017-09-01,2017,"Q3","2017/18","Q1","September",1145.975508339,1114.167018079,1114.167018079,328.495675594,181.603459576,28.838283659,0,51.2611951,6.123981462,56.574813482,4.093942315,638.561419317312,374.544776759685,192.925279002686,93.77928816,95.486650578,-7.646440981,245.715444270626,17.5535672366262,153.29240326,74.869473774,2.209548713,,2.209548713,16.091649574,7.307071865,2.728915,6.055662709,,142.348998345688,102.518274130688,13.3098222,,16.361018357,7.650739641,2.509144017,4.760924822,,4.760924822,,31.80849026,0.581814945,,,0.581814945,0.581814945,,19.964404753,,19.964404753,11.325709606,0.14037343,0.619652,0.0161997,1.235145821,1.92972,4.581135416,,0.11646878,0,,,0.662063333,0.662063333,,0,0,,,,10.600207229,10.600207229,
2017-10-01,2017,"Q4","2017/18","Q2","October",1080.940712869,1046.077691646,1046.077691646,279.29828237,187.264963744,12.734140778,0,50.39847049,3.582343276,22.580103154,2.738260928,607.590184987881,356.668821181902,202.204266164902,82.49418332,87.35540019,-15.385028493,232.388738238979,18.5079257099791,141.10289354,72.777918989,2.321507201,,2.321507201,16.211118366,7.889219916,2.791009,5.53088945,,153.715705309119,113.771385679119,13.413655479,,16.261951424,8.098160409,2.170552318,5.473518979,,5.473518979,,34.863021223,2.397484634,,,2.397484634,2.397484634,,20.174542046,,20.174542046,11.440068866,0.147242391,0.921277683,0.0027776,0.406339972,2.33558825,4.356695971,,0.564551313,0,,,0.639379978,0.639379978,,0,0,,,,11.651614565,11.651614565,
2017-11-01,2017,"Q4","2017/18","Q2","November",1148.7066564389,1101.066853458,1101.066853458,313.019609475,185.513033179,12.365455565,0,55.628148323,2.587020046,53.708027698,3.217924664,641.53417807251,367.753744146173,206.955724782173,75.264379539,100.278790823,-14.745150998,254.928266569336,18.1705622193361,161.19655892,75.56114543,2.364211714,,2.364211714,16.487955643,7.629421069,2.966468,5.892066574,,141.53762264849,101.04021331649,13.393641458,,16.992087999,8.057343996,2.054335879,4.975443262,,4.975443262,,47.6398029809,2.237746337,,,2.237746337,2.237746337,,27.943042664,,27.943042664,12.359819948,0.136976112,0.77845,0.0053468,0.099772333,2.11066,0.051445,,12.400572471,0,,,0.534083111,0.534083111,,0,0,,,,16.9249308689,16.9249308689,
2017-12-01,2017,"Q4","2017/18","Q2","December",1516.926282819,1487.838248541,1487.838248541,714.5530834,204.538218233,356.374017772,0,78.463083933,25.645275361,35.846294503,13.686193598,619.389353299974,374.160168324895,203.974690890895,81.777556342,100.71677897,-12.308857878,225.318407188079,14.886220835079,132.63121912,77.800967233,3.137617866,,3.137617866,16.773159921,7.80944714,2.684599,6.279113781,,146.396900661026,104.354728839026,14.433383761,,18.172022759,7.8243954,1.612369902,7.49891118,,7.49891118,,29.088034278,0.49147349,,,0.49147349,0.49147349,,15.377390601,,15.377390601,11.186790643,0.1211125,0.72187,0.0083328,0,1.59923,0.031283,,1.708771658,0,,,0.495790322,0.495790322,,0,0,,,,12.723379865,12.723379865,
2018-01-01,2018,"Q1","2017/18","Q3","January",1179.3504471265,1141.0087718505,1141.0087718505,348.8514240445,203.24707491,17.051015688,0,82.7468282295,3.620363009,37.669163096,4.516979112,641.995571993671,380.978966124,214.860409671,93.4277065683806,93.5531562646194,-20.86230638,239.513135037671,17.2524642396709,129.06826084,93.192409958,3.601907618,,3.601907618,17.901563214,6.875865205,3.203001434,7.822696575,,143.609117712329,104.324632053329,18.076944095,,14.14650296,6.734824452,0.326214152,6.5526581,,6.5526581,,38.341675276,1.992917016,,,1.992917016,1.992917016,,16.956002992,,16.956002992,10.633162106,0.12942535,0.67239,0.0209855,0.078687851,2.56839,0.056917,,2.796045185,0,,,0.788047967,0.788047967,,0,0,,,,18.604707301,18.604707301,
2018-02-01,2018,"Q1","2017/18","Q3","February",1161.379114834,1125.197515004,1125.197515004,303.087271411,195.536726932,12.365005882,0,57.244733104,2.315231449,32.776857114,2.84871693,668.765678960513,397.512927950819,205.410211488819,97.1835544691014,106.257078557899,-11.337916565,252.324868456694,22.393541532694,144.99722432,84.934102604,2.506679481,,2.506679481,16.421203072,7.480331352,2.900367,6.04050472,,148.249012775487,109.822359645487,15.661653826,,15.40828548,7.062619403,0.294094421,5.095551857,,5.095551857,,36.18159983,2.226980644,,,2.226980644,2.226980644,,17.867390469,,17.867390469,11.43324275,0.1501683,0.59501,0.0167683,0.693413747,2.26436,2.538514976,,0.175912396,0,,,0.712889874,0.712889874,,0,0,,,,15.374338843,15.374338843,
2018-03-01,2018,"Q1","2017/18","Q3","March",1199.431514214,1163.419844078,1163.419844078,356.605838972,205.392204505,38.288188764,0,45.544040398,5.263478627,57.942121325,4.175805353,649.325538321257,383.854560199748,228.996748500748,79.5096282,91.626095725,-16.277912226,245.429679681509,12.6983145585089,156.21104552,76.520319603,2.666167645,,2.666167645,17.375130795,8.374770086,3.126034,5.874326709,,152.013057717743,108.261494728743,17.171470938,,18.428131695,7.59167406,0.560286296,5.475409067,,5.475409067,,36.011670136,1.205974991,,,1.205974991,1.205974991,,18.849157863,,18.849157863,12.597316269,0.1406062,0.65172,0.0112878,0.029351134,2.49457,0.072401,,2.85190546,0,,,0.900001518,0.900001518,,0,0,,,,15.056535764,15.056535764,
2018-04-01,2018,"Q2","2017/18","Q4","April",1078.801385721,1046.941520745,1046.941520745,289.583195574,206.478365353,12.386349475,0,41.65004527,2.615311642,21.19882961,5.254294224,634.07158206745,362.163916287104,188.410938809104,96.207682462868,95.421991942132,-17.876696927,254.000677772346,12.4342964123456,154.1430296,87.42335176,2.051461819,,2.051461819,15.855526189,7.380884621,3.008425,5.466216568,,118.03803125255,82.4412456665502,12.955730795,,16.060397594,6.178347699,0.402309498,5.248711851,,5.248711851,,31.859864976,1.04432591,,,1.04432591,1.04432591,,16.028884551,,16.028884551,11.599864562,0.1304537,0.63987,0.0078694,0.027518898,2.40819,0.049046,,1.166071991,0,,,0.70028658,0.70028658,,0,0,,,,14.086367935,14.086367935,
