"Date","Year","Quarter","FY","QFY","Month","IM_ASI","IM_IND","IM_CHN","IM_JPN","IM_MYS","IM_KOR","IM_SGP","IM_IDN","IM_THA","IM_HKG","IM_RUS","IM_PAK","IM_TWN","IM_VNM","IM_BGD","IM_LKA","IM_GEO","IM_PHL","IM_PRK","IM_ASI_OTH","IM_EUU","IM_DEU","IM_GBR","IM_NLD","IM_ITA","IM_FRA","IM_BEL","IM_SWE","IM_DNK","IM_IRL","IM_ESP","IM_FIN","IM_AUT","IM_HUN","IM_POL","IM_CZE","IM_MLT","IM_ROU","IM_BGR","IM_SVK","IM_LUX","IM_CYP","IM_PRT","IM_GRC","IM_LTU","IM_EST","IM_EUU_OTH","IM_MIE","IM_ARE","IM_KWT","IM_SAU","IM_LBN","IM_BHR","IM_QAT","IM_ISR","IM_IRN","IM_SYR","IM_JOR","IM_IRQ","IM_OMN","IM_MIE_OTH","IM_COM","IM_KEN","IM_EGY","IM_SWZ","IM_COD","IM_MUS","IM_RWA","IM_MWI","IM_SDN","IM_BDI","IM_ZWE","IM_ETH","IM_NAM","IM_ZMB","IM_ERI","IM_SSD","IM_COM_OTH","IM_ROA","IM_ZAF","IM_TZA","IM_CIV","IM_GHA","IM_LBR","IM_NGA","IM_BEN","IM_GAB","IM_BWA","IM_MLI","IM_CMR","IM_BFA","IM_SEN","IM_NER","IM_SLE","IM_TGO","IM_TUN","IM_ROA_OTH","IM_ROE","IM_UKR","IM_TUR","IM_CHE","IM_NOR","IM_SRB","IM_HRV","IM_MDA","IM_ROE_OTH","IM_UCL","IM_USA","IM_BRA","IM_CAN","IM_AUS","IM_CHL","IM_PER","IM_JAM","IM_COL","IM_MEX","IM_PAN","IM_VGB","IM_ARG","IM_DOM","IM_NZL","IM_URY","IM_CUB","IM_LIE","IM_UCL_OTH","IM"
2001-01-01,2001,"Q1","2000/01","Q3","January",20.47,4.703,2.263,6.175,2.581,0.508,0.456,0.577,0.489,1.898,0,0.384,0.112,0.324,0,0,0,0,0,0,14.441,1.691,5.768,1.233,0.969,0.94,1.909,0.099,0.586,0.575,0.25,,0.118,,,,,,,,,,,,,,0.303000000000001,4.262,2.852,,0.725,,0.002,,0.576,,,0.011,,,0.096,24.829,23.671,0.119,0.493,,,0.036,,,,0.029,0.002,,0.289,,,0.19,6.189,5.426,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.568,0,0,0.471,0.097,0,0,0,,5.49,1.546,0.641,0.997,1.728,0,0,0,0,0,0,0,0.406,0,0,0,0,0,0.172,76.249
2001-02-01,2001,"Q1","2000/01","Q3","February",20.088,5.057,4.132,4.842,1.859,0.459,0.232,0.361,0.752,1.27,0,0.434,0.078,0.551,0.061,0,0,0,0,0,17.036,2.184,4.596,0.69,0.876,1.553,1.997,2.729,1.132,0.288,0.208,,0.739,,,,,,,,,,,,,,0.0440000000000005,3.33,2.314,,0.457,,0.351,,0.084,,,,,,0.124,24.403,23.517,0.438,0.025,,,0.131,,,,0.123,,,0.142,,,0.027,5.635,5.011,0.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.56,0,0,0.49,0.07,0,0,0,,5.013,1.469,0.351,0.423,2.167,0,0,0,0,0,0,0,0.076,0,0,0,0,0,0.527,76.065
2001-03-01,2001,"Q1","2000/01","Q3","March",26.656,9.111,2.384,9.203,1.794,0.392,0.306,0.208,0.802,1.309,0,0.502,0.159,0.47,0.015,0,0,0,0,0.001,25.176,4.253,6.284,0.876,1.725,6.701,2.288,1.982,0.495,0.099,0.193,,0.026,,,,,0.198,,,,,,,,,0.0559999999999974,4.639,3.127,,0.6,,0.01,,0.577,,,0.022,,,0.303,24.696,24.036,0.206,0.294,,,0.015,,,,0.111,0.001,,0.022,,,0.011,6.356,6.012,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.232,0,0,1.162,0.07,0,0,0,,9.284,3.715,1.843,0.908,2.34,0,0,0,0,0,0,0,0.192,0,0,0,0,0,0.286,98.039
2001-04-01,2001,"Q2","2000/01","Q4","April",23.399,5.524,1.731,8.627,1.942,0.243,0.473,0.182,0.902,1.952,0.117,0.417,0.072,1.217,0,0,0,0,0,0,25.939,2.771,16.73,0.916,1.029,1.502,1.424,0.27,0.231,0.132,0.358,,0.008,,,,,,,,,,,,,,0.567999999999998,5.082,4.062,,0.583,,0.006,,0.118,,,0.002,,,0.311,22.493,21.835,0.234,0.344,,,0.013,,,,0.01,0.006,,0.023,,,0.028,7.152,4.47,2.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.642,0,0,0.542,0.1,0,0,0,,6.232,2.545,0.527,0.516,1.83,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0.645,90.939
2001-05-01,2001,"Q2","2000/01","Q4","May",24.837,5.989,3.933,7.365,2.216,0.377,0.345,0.164,0.866,1.372,0.111,0.506,0.488,0.951,0.154,0,0,0,0,0,21.025,8.623,6.121,0.816,1.559,0.823,1.469,0.205,0.393,0.209,0.721,,0.018,,,,,,,,,,,,,,0.0679999999999978,6.409,5.398,,0.762,,,,0.076,,,0.013,,,0.16,24.316,22.973,0.829,0.367,,,0.015,,,,0.064,,,0.068,,,0,5.677,5.415,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.723,0,0,0.49,0.233,0,0,0,,5.595,1.676,0.28,0.445,2.453,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0.722,88.582
2001-06-01,2001,"Q2","2000/01","Q4","June",20.55,4.76,3.476,5.938,1.866,0.629,0.291,0.359,0.544,1.024,0,0.453,0.139,0.832,0.239,0,0,0,0,0,15.895,1.78,5.286,0.783,2.221,1.979,1.557,0.15,1.76,,0.344,,0.021,,,,,,,,,,,,,,0.0139999999999993,5.721,5.038,,0.61,,,,0.064,,,0.009,,,,23.934,22.521,0.121,0.816,0.009,,0.051,,,,0.062,,,0.021,,,0.333,6.769,6.429,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1.023,0,0,0.508,0.444,0,0,0,0.071,3.656,1.461,0.085,1.403,0.587,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.12,77.548
2001-07-01,2001,"Q3","2001/02","Q1","July",24.303,3.672,3.95,9.397,2.395,0.83,0.55,0.683,0.739,1.022,0.087,0.365,0.176,0.342,0.095,0,0,0,0,0,17.383,2.771,4.579,1.007,1.416,2.258,1.314,2.457,0.368,0.069,0.267,,0.195,,,,,0.145,,,,,,,,,0.536999999999999,9.166,7.075,,0.698,,,,1.32,,,0.003,,,0.07,26.608,24.701,0.243,0.973,0.097,,0.069,,,0.001,0.112,,,0.273,,,0.139,7.353,6.826,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,1.822,0,0,0.539,1.254,0,0,0,0.0289999999999999,6.104,4.511,0.04,0.494,0.893,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.166,92.739
2001-08-01,2001,"Q3","2001/02","Q1","August",20.242,6.382,2.888,5.989,1.541,0.294,0.412,0.197,0.492,0.856,0.135,0.425,0.076,0.555,0,0,0,0,0,0,20.37,2.367,6.292,2.134,2.121,2.463,0.638,2.057,0.235,0.086,0.246,,0.709,,,,,0.038,,,,,,,,,0.984,7.458,6.709,,0.554,,,,0.109,,,,,,0.0860000000000003,26.851,25.459,0.586,0.429,,,0.003,,,,0.123,,,0.103,,,0.148,4.972,4.736,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.744,0,0,0.51,0.094,0,0,0,0.14,6.863,5.276,0.213,0.827,0.252,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.295,87.5
2001-09-01,2001,"Q3","2001/02","Q1","September",21.543,4.77,2.3,6.104,0.987,0.58,0.293,0.121,0.422,3.607,0.263,0.507,0.244,1.21,0.135,0,0,0,0,0,15.038,2.066,5.434,0.936,1.121,0.956,0.894,1.922,0.623,0.208,0.627,,0.024,,0.047,,,,,,,,0.18,,,,,5.403,4.299,,0.947,,,,0.025,,,,,,0.131999999999999,27.405,24.745,0.202,0.578,0.5,,0.948,,,0.106,0.093,,,0.157,,,0.076,6.018,5.12,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.175,0,0,0.88,,0,0,0,0.295,3.919,1.95,,0.57,1.178,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.221,80.501
2001-10-01,2001,"Q4","2001/02","Q2","October",24.06,4.885,2.754,7.985,2.231,0.397,0.264,0.399,0.942,2.394,0.163,0.62,0.203,0.538,0.285,0,0,0,0,0,22.401,2.066,8.153,1.598,2.377,2.142,0.887,3.674,0.964,0.195,0.29,,0.002,,,,,,,,,,0.053,,,,,7.355,5.857,,0.779,,,,0.105,,,,,,0.614,26.724,24.768,0.217,0.929,0.217,,0.076,,,0.112,0.221,,,0.184,,,0,13.225,12.445,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.341,0,0,0.722,0.099,0,0,0,0.52,7.351,3.235,0.142,0.743,2.04,0,0,0,0,0.162,0,0,0.001,0,0,0,0,0,1.029,102.457
2001-11-01,2001,"Q4","2001/02","Q2","November",23.094,5.335,2.96,8.405,2.668,0.239,0.239,0.157,0.706,1.186,0.06,0.483,0.32,0.283,0.053,0,0,0,0,0,25.151,3.979,9.77,3.068,1.15,2.013,0.732,2.732,0.717,0.085,0.74,,0.008,,,,,0.157,,,,,,,,,,7.009,5.363,,0.819,,,,0.118,,,,,,0.709,24.868,23.265,0.149,0.643,0.191,,0.112,,,0.141,0.054,,,0.16,,,0.153,8.114,7.458,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,1.742,0,0,0.688,0.962,0,0,0,0.0920000000000001,4.616,1.641,0.079,0.747,1.683,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.466,94.594
2001-12-01,2001,"Q4","2001/02","Q2","December",20.258,5.241,3.052,6.588,0.924,0.517,0.239,0.31,0.888,1.348,0.197,0.338,0.205,0.312,0.099,0,0,0,0,,12.098,2.178,5.393,1.002,0.723,0.704,0.705,0.41,0.397,0.156,0.216,,0.027,,,,,0.157,,,,,,,,,0.0300000000000011,5.846,4.77,,0.911,,,,0.092,,,,,,0.0730000000000004,91.931,90.892,0.309,0.029,0.325,,0.154,,,,0.162,,,0.06,,,0,7.266,6.862,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.665,0,0,0.632,0.809,0,0,0,0.224,4.867,1.95,0.016,0.067,1.854,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.98,143.931
2002-01-01,2002,"Q1","2001/02","Q3","January",27.126,6.721,3.692,9.722,1.713,0.852,0.407,0.393,0.585,1.122,0.123,0.625,0.142,0.931,0.098,0,0,0,0,,43.572,3.238,5.148,1.744,17.828,1.272,7.594,1.935,0.847,0.177,0.741,,3.048,,,,,,,,,,,,,,,6.872,5.039,,1.347,,,,0.134,,,,,,0.352,55.929,54.348,0.229,0.699,0.016,,0.439,,,0,0.074,,,0.105,,,0.019,10.621,10.384,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.004,0,0,0.611,0.086,0,0,0,0.307,7.736,2.124,0.013,0.632,3.984,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.983,152.86
2002-02-01,2002,"Q1","2001/02","Q3","February",26.897,6.661,3.291,8.06,2.854,0.358,0.523,0.25,0.753,1.9,0.012,0.699,0.2,1.315,0.021,0,0,0,0,,18.61,3.137,6.484,1.385,2.512,1.33,1.646,0.283,0.751,0.129,0.744,,0.197,,0.012,,,,,,,,,,,,,6.379,5.153,,0.671,,,,0.21,,,,,,0.345,25.459,23.759,0.706,0.589,,,0.271,,,,0.114,,,0.015,,,0.005,9.159,8.846,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,1.41,0,0,0.68,0.166,0,0,0,0.564,6.365,3.416,0.055,0.881,1.796,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.217,94.279
2002-03-01,2002,"Q1","2001/02","Q3","March",23.807,4.899,2.458,7.795,3.071,0.216,0.238,0.446,0.649,1.775,0.102,0.98,0.146,1.01,,0,0,0,0,0.022,16.806,2.169,6.829,0.735,2.346,0.91,0.789,1.384,0.99,0.214,0.405,,0.033,,,,,,,,,,,,,,0.002,5.878,5.218,,0.455,,0.001,,0.042,,,,,,0.162,24.321,22.763,0.217,0.833,0.161,,0.055,,,0.07,0.115,0.007,,0.004,,,0.096,6.474,6.04,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.99,0,0,0.793,0.054,0,0,0,0.143,5.944,3.49,0.015,0.459,1.77,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.21,84.22
2002-04-01,2002,"Q2","2001/02","Q4","April",20.477,5.159,2.683,7.521,2.106,0.238,0.169,0.134,0.363,0.917,0.05,0.626,0.089,0.351,0.052,0,0,0,0,0.019,16.46,2.052,4.878,2.04,2.499,1.423,1.079,0.655,1.089,0.035,0.436,,0.004,,0.01,,,0.179,,,,,0.075,,,,0.006,5.539,4.481,,0.716,,0.002,,0.163,,,,,,0.177,22.868,21,0.197,0.563,0.329,,0.127,,,0.146,0.096,0.003,,0.147,,,0.26,9.686,8.83,0.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,1.947,0,0,0.8,1.124,0,0,0,0.023,7.001,3.593,0.257,0.681,2.236,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.233,83.978
2002-05-01,2002,"Q2","2001/02","Q4","May",26.132,5.66,2.734,7.632,3.131,0.431,0.524,0.3,0.632,3.101,0.154,0.767,0.302,0.678,0.063,0,0,0,0,0.023,18.935,3.367,4.565,3.799,3.508,1.093,1.301,0.247,0.48,0.084,0.462,,0.006,,,,,,,,,,0.015,,,,0.008,6.181,4.793,,0.779,,0.006,,0.107,,,0.023,,,0.473,27.43,25.698,0.591,0.684,0.035,,0.055,,,0.063,0.061,0.002,,0.174,,,0.067,7.127,6.69,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,2.929,0,0,2.635,0.283,0,0,0,0.011,7.026,3.213,0.166,0.723,2.548,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0.344,95.76
2002-06-01,2002,"Q2","2001/02","Q4","June",25.646,5.215,3.824,9.799,2.649,0.272,0.549,0.332,0.595,0.669,0.023,0.704,0.558,0.285,0.151,0,0,0,0,0.0210000000000043,15.051,2.633,5.37,2.029,1.158,0.599,1.153,0.577,0.692,0.009,0.516,,0.058,,0.058,,,0.001,,,,,,,,,0.198,5.809,4.668,,0.484,,0.002,,0.417,,,,,,0.238,25.374,24.512,0.565,,0.003,,0.04,,,0.001,0.047,0.002,,0.017,,,0.187000000000001,7.039,0.026,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.624,0.337,0,0,0.318,0.008,0,0,0,0.011,8.632,3.985,0.25,0.996,2.53,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0.813,87.888
2002-07-01,2002,"Q3","2002/03","Q1","July",24.501,5.316,3.575,8.188,3.109,0.608,0.197,0.228,0.548,1.006,0.002,0.845,0.626,0.045,0.051,0,0,0,0,0.156999999999996,16.916,2.59,5.767,1.316,3.016,0.63,0.754,0.324,1.007,0.114,0.494,,0.073,,0.005,,,0.027,,,,,,,,,0.798999999999999,6.652,5.632,,0.451,,,,0.147,,,0.01,,,0.412000000000001,26.632,25.983,0.371,,,,0.019,,,,0.014,0.009,,0.167,,,0.0689999999999991,9.427,7.673,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.888,0,0,0.761,0.074,0,0,0,0.053,6.545,2.159,0.213,0.249,3.282,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0.541,91.561
2002-08-01,2002,"Q3","2002/03","Q1","August",22.419,4.689,3.155,8.728,2.63,0.39,0.64,0.279,0.26,0.513,0.06,0.778,0.104,,0.17,0,0,0,0,0.0229999999999997,15.983,2.145,5.392,1.699,2.037,0.952,1.975,0.335,0.639,0.218,0.508,,0.017,,0.051,,,,,,,,,,,,0.0150000000000006,6.552,5.84,,0.448,,,,0.081,,,0.005,,,0.178,26.597,24.948,0.437,0.625,0.094,,0.09,,,,0.027,0.002,,0.161,,,0.212999999999997,8.535,7.443,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.575,0,0,0.414,0.032,0,0,0,0.129,4.776,2.68,0.546,0.528,0.73,0,0,0,0,0.029,0,0,0.016,0,0,0,0,0,0.247,85.437
2002-09-01,2002,"Q3","2002/03","Q1","September",25.231,5.928,3.063,10.438,1.784,0.278,0.379,0.315,0.309,0.937,0.148,1.055,0.207,0.249,0.118,0,0,0,0,0.0229999999999997,20.13,2.743,6.072,1.094,3.812,1.053,3.684,0.888,0.35,0.058,0.23,,0.025,,,,,0.003,,,,,,,,,0.117999999999995,6.233,5.372,,0.52,,,,0.135,,,0.025,,,0.180999999999999,28.954,26.928,0.371,0.15,0.194,,0.363,,,0.345,0.081,0.001,,,,,0.521000000000004,9.245,8.341,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163000000000002,1.96,0,0,0.8,0.069,0,0,0,1.091,6.655,3.1,0.021,0.702,2.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,98.408
2002-10-01,2002,"Q4","2002/03","Q2","October",31.912,8.03,4.42,9.698,2.937,0.828,0.7,0.169,0.362,1.853,0.209,1.507,0.136,0.818,0.181,0,0,0,0,0.0639999999999965,23.71,3.803,7.465,1.205,1.527,0.916,4.217,2.824,1.074,0.133,0.47,,0.044,,0.003,,,0.024,,,,,,,,,0.00500000000000256,7.775,6.665,,0.682,,,,0.084,,,0.008,,,0.336,30.328,27.827,0.566,1.442,0.256,,0.021,,,0.003,0.04,0.153,,,,,0.0199999999999996,10.778,8.566,1.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.476,0,0,0.297,0.057,0,0,0,0.122,6.694,3.127,0.086,0.416,2.024,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0.946,111.673
2002-11-01,2002,"Q4","2002/03","Q2","November",33.312,8.386,4.793,10.126,3.282,0.239,1.578,0.23,0.697,2.238,0.203,0.667,0.231,0.532,0.089,0,0,0,0,0.0209999999999937,18.786,3.743,6.598,2.034,1.183,1.551,1.194,0.596,0.567,0.446,0.582,,0.115,,,,,,,,,,,,,,0.177000000000003,8.058,6.251,,1.07,,,,0.241,,,0.002,,,0.494,30.578,29.349,0.327,0.64,0.09,,0.107,,,0.001,0.01,0.018,,,,,0.0359999999999943,10.066,8.596,1.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360000000000014,1.011,0,0,0.921,0.011,0,0,0,0.0789999999999998,5.48,2.834,0.115,0.529,1.718,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0.179,107.291
2002-12-01,2002,"Q4","2002/03","Q2","December",32.473,7.15,7.094,8.413,2.809,0.392,0.403,0.332,0.838,2.644,0.114,1.566,0.242,0.437,0.012,0,0,0,0,0.0269999999999939,15.307,3.137,6.597,1.388,0.861,0.41,1.097,0.617,0.539,0.027,0.524,,0.042,,0.001,,,,,,,,,,,,0.0670000000000002,6.748,5.575,,1.013,,,,0.048,,,0.005,,,0.107,27.788,25.566,0.34,1.523,,,0.205,,,,0.026,0.001,,0.002,,,0.125000000000002,9.256,8.476,0.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399999999999956,0.56,0,0,0.496,0.013,0,0,0,0.051,5.941,3.373,0.281,0.403,1.574,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0.204,98.073
2003-01-01,2003,"Q1","2002/03","Q3","January",37.869,7.22,5.626,12.515,5.084,0.522,0.64,0.591,0.319,2.706,0.105,1.216,0.216,1.042,0.059,0,0,0,0,0.00800000000000267,19.629,5.967,5.71,1.3,1.092,0.51,2.173,0.641,1.206,0.148,0.577,,0.077,,0.001,,,0.011,,,,,,,,,0.216000000000001,6.386,4.907,,0.875,,,,0.187,,,0.009,,,0.407999999999999,30.089,28.663,0.622,0.448,0.001,,0.036,,,,0.098,0.028,,,,,0.192999999999998,9.878,8.961,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.638,0,0,0.481,0.066,0,0,0,0.0910000000000001,10.777,5.658,0.118,0.682,3.345,0,0,0,0,0.001,0,0,0.205,0,0,0,0,0,0.768,115.266
2003-02-01,2003,"Q1","2002/03","Q3","February",25.054,6.543,5.063,4.625,2.884,0.149,0.5,0.126,0.458,3.682,0.165,0.515,0.082,0.168,0.058,0,0,0,0,0.0360000000000014,23.611,3.547,6.026,1.507,1.804,1.725,3.942,0.151,0.295,0.13,4.024,,0.133,,,,,,,,,,0.003,,,,0.323999999999998,6.015,4.956,,0.644,,,,0.089,,,0.001,,,0.324999999999999,29.453,28.196,0.2,0.696,0.012,,0.224,,,,0.032,0.009,,0.005,,,0.0789999999999971,4.11,3.397,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810000000000004,0.927,0,0,0.647,0.192,0,0,0,0.0880000000000001,11.65,4.414,0.109,0.927,5.652,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0.3,100.82
2003-03-01,2003,"Q1","2002/03","Q3","March",29.353,7.725,4.75,8.42,3.086,0.582,0.803,0.14,0.542,0.856,0.072,1.817,0.292,0.223,,0,0,0,0,0.0449999999999946,19.503,3.198,6.104,1.286,3.602,1.204,0.849,1.369,0.447,0.09,0.846,,0.164,,,,,,,,,,,,,,0.343999999999998,7.2,5.111,,0.958,,0.003,,0.282,,,0.004,,,0.842000000000001,29.707,28.836,0.303,0.079,,,0.033,,,,0.003,0.006,,0.06,,,0.387,8.529,7.062,0.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800999999999999,1.375,0,0,1.286,0.009,0,0,0,0.0800000000000001,7.425,6.078,0.05,0.923,0.011,0,0,0,0,0,0,0,0.184,0,0,0,0,0,0.179,103.092
2003-04-01,2003,"Q2","2002/03","Q4","April",31.951,8.593,4.206,9.831,,0.838,0.648,0.187,1.1,1.319,0.221,1.232,0.244,0.26,0.012,0,0,0,0,3.26,16.788,1.982,7.276,1.193,1.127,1.673,1.162,0.279,0.349,0.063,0.75,,0.108,,,,,,,,,,,,,,0.825999999999999,8.651,7.006,,1.215,,,,0.04,,,0.014,,,0.375999999999999,30.664,29.285,0.293,0.767,0.005,,,,,0.101,0.061,0.007,,0.001,,,0.143999999999998,9.346,8.593,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220000000000002,1.035,0,0,0.867,0.126,0,0,0,0.0419999999999999,8.974,4.228,0.087,0.707,3.17,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0.585,107.409
2003-05-01,2003,"Q2","2002/03","Q4","May",34.046,8.584,6.351,7.082,4.569,0.674,1.214,0.247,0.751,0.803,0.287,1.887,0.34,1.193,0.048,0,0,0,0,0.0159999999999982,19.384,3.038,5.811,2.095,1.708,1.216,2.94,0.98,0.518,0.363,0.387,,0.103,,,,,,,,,,0.082,,,,0.143000000000001,9.54,7.499,,1.638,,,,0.086,,,,,,0.317,34.91,32.492,0.556,0.992,0.247,,0.023,,,0.121,0.099,0.003,,0.001,,,0.376000000000012,8.152,6.961,1.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149999999999999,0.799,0,0,0.703,0.096,0,0,0,,8.535,3.997,0.123,0.709,2.938,0,0,0,0,0,0,0,0.405,0,0,0,0,0,0.363,115.366
2003-06-01,2003,"Q2","2002/03","Q4","June",31.652,8.57,5.433,6.725,3.272,0.626,1.272,0.126,0.896,0.744,0.108,3.272,0.125,0.416,0.039,0,0,0,0,0.0279999999999987,20.786,4.297,6.009,2.337,2.037,0.575,2.229,1.905,0.363,0.247,0.478,,0.092,,0.019,,,,,,,,0.003,,,,0.195000000000004,10.057,8.324,,0.961,,0.06,,0.146,,,0.004,,,0.562000000000001,34.853,33.447,0.226,0.858,0.011,,0.015,,,0.004,0.044,0.002,,0.058,,,0.188000000000002,9.004,8.012,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749999999999993,0.905,0,0,0.634,0.137,0,0,0,0.134,9.584,5.359,0.084,0.438,2.99,0,0,0,0,0,0,0,0.207,0,0,0,0,0,0.506,116.841
2003-07-01,2003,"Q3","2003/04","Q1","July",31.648,8.244,5.519,9.259,2.599,0.041,0.724,0.37,0.422,0.831,0.105,1.698,0.263,0.306,0.141,0,0,0,0,1.12599999999999,28.626,2.89,6.753,2.144,3.687,4.534,1.202,0.329,1.792,0.381,3.69,,0.497,,0.002,,,0.007,,,,,0.089,,,,0.628999999999994,8.952,7.076,,1.121,,,,0.409,,,,,,0.346,31.244,29.62,0.482,0.761,0.112,,0.027,,,,0.121,,,,,,0.120999999999995,11.253,9.114,2.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769999999999982,0.731,0,0,0.3,0.193,0,0,0,0.238,13.451,9.165,0.735,0.785,1.078,0,0,0,0,0,0,0,0.148,0,0,0,0,0,1.54,125.905
2003-08-01,2003,"Q3","2003/04","Q1","August",30.713,8.765,6.189,6.212,2.259,0.559,1.128,0.453,0.71,1.011,0.146,2.299,0.101,0.675,0.134,0,0,0,0,0.0719999999999992,23.977,1.931,6.93,6.667,2.213,1.172,0.945,0.561,1.154,0.615,1.323,,0.142,,,,,0.173,,,,,0.003,,,,0.148,9.416,,,1.15,,,,0.569,,,0.103,,,7.594,29.89,27.875,0.338,1.005,0.166,,0.027,,,,0.108,0.004,,0.004,,,0.362999999999996,8.349,7.309,0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.583,0,0,0.449,0.029,0,0,0,0.105,13.504,9.845,0.061,0.617,2.1,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0.666,116.432
2003-09-01,2003,"Q3","2003/04","Q1","September",33.347,8.375,5.792,8.153,2.197,0.527,2.489,0.457,0.867,1.085,0.244,2.243,0.273,0.389,0.207,0,0,0,0,0.0489999999999995,20.8634,2.568,8.577,1.729,2.352,0.883,0.633,1.138,0.435,0.26,1.71,,0.054,,,,,0.214,,,,,0.094,,,,0.216400000000007,8.395,5.879,,1.042,,0.042,,1.037,,,0.035,,,0.359999999999999,32.928,30.495,0.572,0.951,0.401,,0.044,,,,0.024,,,,,,0.440999999999993,10.964,9.699,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800000000000001,1.069,0,0,0.649,0.329,0,0,0,0.0909999999999997,17.527,11.145,0.258,0.43,3.729,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.975,125.0934
2003-10-01,2003,"Q4","2003/04","Q2","October",37.059,9.537,8.061,7.919,5.749,0.037,0.703,0.336,1.022,0.969,0.016,1.432,0.03,0.353,0.078,0,0,0,0,0.816999999999993,22.739,4.241,10.925,1.56,1.246,0.911,1.397,0.302,0.558,0.367,0.828,,0.059,,0.079,,,0.001,,,,,0,,,,0.265000000000001,9.752,8.116,,0.89,,0.073,,0.395,,,0.002,,,0.276,35.532,30.763,0.87,2.355,0.779,,0.087,,,,0.172,0.002,,0.005,,,0.498999999999995,12.737,11.272,1.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097999999999999,1.138,0,0,0.597,0.058,0,0,0,0.483,10.787,5.755,0.261,0.943,3.134,0,0,0,0,0.008,0,0,0.263,0,0,0,0,0,0.423,129.744
