"Date","Year","Quarter","FY","QFY","Month","EX_EUU","EX_AUT","EX_BEL","EX_DNK","EX_FRA","EX_DEU","EX_ITA","EX_NLD","EX_POL","EX_PRT","EX_ESP","EX_SWE","EX_GBR","EX_EUU_OTH","EX_ROE","EX_BGR","EX_NOR","EX_CHE","EX_TUR","EX_ROE_OTH","EX_AMC","EX_USA","EX_CAN","EX_MEX","EX_BRA","EX_ARG","EX_LAC_OTH","EX_MIE","EX_BHR","EX_ISR","EX_SAU","EX_ARE","EX_JOR","EX_MIE_OTH","EX_ASI","EX_IND","EX_JPN","EX_MYS","EX_CHN","EX_THA","EX_SGP","EX_PAK","EX_KOR","EX_IDN","EX_VNM","EX_TWN","EX_HKG","EX_ASI_OTH","EX_COM","EX_ETH","EX_KEN","EX_MWI","EX_NAM","EX_MUS","EX_ZMB","EX_SWZ","EX_BDI","EX_RWA","EX_MDG","EX_SDN","EX_EGY","EX_COD","EX_SSD","EX_COM_OTH","EX_ROA","EX_TZA","EX_ZAF","EX_NGA","EX_ROA_OTH","EX_UCL","EX_AUS","EX_ISL","EX_UCL_OTH","EX_F_TOT","EX_IF_BDI","EX_IF_COD","EX_IF_KEN","EX_IF_RWA","EX_IF_SSD","EX_IF_TZA","EX_IF_TOT","EX"
2018-12-01,2018,"Q4","2018/19","Q2","December",36.912097549235,0,4.87827389733036,0.01687413,1.11645933027547,8.39250663631474,5.07986998224635,8.70053843518931,0.222382662502489,1.39034655662119,2.40202593013904,1.32314620933094,1.18183081710017,2.20784296218491,9.6276663494162,0.010918,0.00968473,7.8203045594162,1.14558734,0.64117172,3.92753283348656,3.66273713348656,0.2280091,0.0349116,0,0.001875,0,69.4195013471703,0.01179444,1.74906343055095,0.469738026619313,66.43284252,0.15685925,0.59920368,29.7598147607217,3.30417902074956,1.23336323,3.32330549,2.09416145171486,0.18031521,8.3158620725798,1.95092631,0.00738205,0.45726174,2.66257498,0,6.12064334,0.109839865677508,96.9493326439182,0.77925797,15.6882026794714,0.15004653,0.02690798,0.00252,0.36675053,0,3.83068504,16.90223029,0,1.41516157444725,0.64621861,15.90140957,41.2399418699996,0,4.6446489759139,3.32118767,0.631018914591765,0.15402773,0.538414661322133,0.206576600137737,0.206576600137737,0,0,251.44717106,0,30.95986562899,10.99106965808,3.54845192859,4.07155984723,1.47939827442,51.05034533731,302.49751639731
2019-01-01,2019,"Q1","2018/19","Q3","January",42.1142605429668,0.13719029,6.60580401663224,0.048789212434921,1.87666805705047,6.34402845081021,8.64809224367067,10.2471374886576,0.89032459177316,1.03582088971731,3.13885063962566,0.679974042903059,1.07851508609268,1.38306553359881,8.22354472620025,0.27772,0.00167379,6.18755417165182,1.72387855,0.0327182145484273,1.92222108105347,1.59520060740819,0.319678453645282,0,0,0.001331,0.00601102,68.7957081806853,0.3499791,2.45662315458113,0.39734083,64.9955536861042,0.05890527,0.53730614,35.401753854122,4.53805606894368,1.10936812,4.76442278,4.77797832909686,0,9.63960070078439,1.33917155,0.00721868,1.26696052,2.98213437,0,4.70802832,0.268814415297104,99.4050587432301,0.93590216,17.81813732,0,0,0,0.05099362,0,4.17603760206764,16.9638993888385,0,5.23260817529926,0.69596860864937,19.2364351163551,34.1411373648579,0.153939387162342,7.05678141796373,4.69621321090221,0.444329346594811,0.31688687,1.59935199046671,0.168764112742137,0.164576562742137,0,0.00418755,263.088092658964,0,26.5339549505801,7.75236778557,2.42794973719,4.73528866771,1.32279692,42.7723580610501,305.860450720014
2019-02-01,2019,"Q1","2018/19","Q3","February",41.2472433888735,0.00269273,6.05063599201416,0.390424398770829,0.807039165285398,6.55774925838877,11.9238285841907,7.54861345,0.182209897220129,1.86215519331954,2.33056816494485,0.327291792637697,1.71041245636486,1.55362230573663,5.06363434434292,0,0.00717881,2.46969319584631,1.90375364,0.683008698496609,3.6056837380141,2.6974596805746,0.463614208441765,0.11240476899774,0,0,0.33220508,76.9385136211891,0.12257852,2.27675470082266,0.455313290366491,72.954186,0.07620603,1.05347508,24.790999928717,2.98910069255778,1.16177968046617,3.39543651,4.10346635385563,0.04596958,0.81791644,0.40805146,0.00345058,2.0793198,5.16039657,0.0604977883320775,3.09914648,1.46646799350532,98.5701504076309,1.23561378,19.4029326055522,0,0,0,0.03941992,0,2.81929069,14.5133367349425,0.101031306514569,4.01425546450202,2.30247646353274,17.3780965418186,36.6991063207683,0.06459058,6.21874452109495,3.14152044,0.875079455929369,0.05630678,2.14583784516558,0.369998458798251,0.01227299,0,0.357725468798251,256.804968408661,0,25.58504894368,7.54585542796,1.25914249944,4.29101475304001,0.81416348004,39.49522510416,296.300193512821
2019-03-01,2019,"Q1","2018/19","Q3","March",38.5764446840795,0,5.21338561715159,0.0331102244002527,1.48047207503748,5.46435233824943,8.83379426725067,9.61829306999999,0.59545466636361,1.97062672314074,1.85659293253568,0.213223951781294,1.13406992968641,2.16306888848232,116.704380455817,0.19410929,0.02268419,5.72420768923355,110.50924781,0.25413147658358,3.56104079660885,3.24587365660885,0.16959349,0,0,0,0.14557365,262.663268232906,0.25553355,0.913007932185624,0.2789202,259.53381623072,0.12774099,1.55424933,28.7901044178589,3.09872718375068,1.62691173184361,4.55878232183471,2.01051773479338,0.27954058,4.64479827025242,0.45128771,0.0089999,0.84464049,5.45932317627717,0.01884864,4.35304155,1.43468512910691,103.545550758313,0.67985987,26.4354227778097,0,0,0,3.07020562,0,4.04791131,2.64332347,0,5.2531726068337,0.677688558507308,19.94534068,40.68596098,0.106664885162105,6.0591765672096,3.71125868,1.36144960252764,0.07477444,0.911693844681963,0.0750406672078799,0.0386429568480602,0,0.0363977103598197,559.97500658,0,30.12369586192,7.30349269882999,0.29164846129,5.25669627629,0.98843194583,43.96396524416,603.93897182416
2019-04-01,2019,"Q2","2018/19","Q4","April",33.4614175624143,0.0612830974070652,5.25242216935448,0.0294923950834925,3.18224138600976,4.2995066438485,6.3176636963662,7.42829008526202,0.0813799982651448,1.81704508941447,1.3760321384376,0.340964047790113,1.34307169619054,1.93202511898493,6.81201894304903,0.056127,0.0140780108790579,4.912545560236,1.38978278137589,0.439485590558081,3.59203197364102,3.13591253502668,0.370889260286386,0,0,0,0.0852301783279533,96.1390603273184,0.011280604538078,1.18720479103266,0.386786658088547,93.3482360986458,0.149336684018026,1.05621549099526,21.1430694831936,5.02172425369407,0.978623312236172,1.74701971762284,3.3290531597338,0.000658220628101791,1.15019328807522,0.150369492959099,0.0369304826687126,2.56329323185834,1.15179467642003,0.00154598058478094,2.51789863615118,2.49396503056124,98.0486761036137,1.02828402263686,33.2186012317256,0.358875349510156,0,0,0.431188233302651,0.00459765954700643,3.67679370019176,1.16403542241659,0.164174332631441,4.95181148865599,0.508629599516648,20.7067916762844,31.7813338613851,0.0535595258095526,7.75109265853715,6.30574347628773,0.523027350713263,0.127420986593612,0.794900844942546,0.19136034313318,0.168468901692644,0,0.0228914414405362,267.1387273949,0,31.28387065093,7.65587706795,0.41284118526,4.87697151981999,1.64418841647,45.87374884043,313.01247623533
2019-05-01,2019,"Q2","2018/19","Q4","May",44.4236412356588,0.0325354012792859,8.64947304916428,0.290491513315358,2.13890753017118,5.57251634152325,12.4138658934689,9.20480658292801,0.577204959756764,2.34072602241366,1.53911532442185,0.0090328,0.533164401279286,1.12180141593703,7.43250916910714,0.01095086,0.02110719,2.5999462785298,1.35359332927029,3.44691151130705,6.70870804434785,6.44614771239829,0.246103161949563,0,0,0.00133895,0.01511822,85.8356751035407,0.01039568,0.9834449320542,0.28162284,83.59632927,0.11792833,0.845954051486496,25.8860539710588,6.91374727557302,1.61337812884245,1.47649015,3.3523840432433,0.04864943,0.427844221279286,0.02427921,0.02854584,2.64877792,2.80603527169371,0,5.28827795,1.25764453042704,131.340299054789,1.19700571,72.0990083512539,0.05014022,0,0,0.44826273,4.99e-06,3.49965269,0.79892298,0.0637538182955093,0.19962475,0.25816167,24.99299679,27.6796532285277,0.053111126711719,8.14519133471293,4.85221265,0.958983765522614,0.07581358,2.25818133919032,0.0929261312792859,0.0929261312792859,0,0,309.865004044494,0,28.58535262746,4.54978378101,0.70687596363,4.91825266588,0.9828811038,39.74314614178,349.608150186274
2019-06-01,2019,"Q2","2018/19","Q4","June",42.2447223439088,0.31175836,9.07869484514103,0,1.13635747616085,4.59543628921728,11.9216687660016,9.46975201429239,0.22968449,1.38417159451825,2.03425532493906,0.0763955326357324,0.518692350959172,1.48785530004344,3.43919112531643,0.060738,0.0497998,1.94235044811866,1.2220352,0.164267677197771,5.05191308128959,4.52109316585163,0.295561935437962,0.16861509,0,0,0.06664289,87.0492993630635,0.0158666,1.27110009466484,0.79201754,84.2818600283987,0.21445797,0.47399713,21.2151498108874,10.0350262761109,1.44557171788331,0.52311211,2.60057528350369,0.00065825,0.333556785437962,0.1093843,0.162080637669395,0.24992444,1.54325003735631,0.00112729,3.55568594,0.655196742925872,91.9416851246717,1.23698438,41.2067932963138,0,0,0.00772235,0.06948325,9.973e-05,3.57083916,1.26159207,0.292913037292025,2.06483889466847,0.64338767,17.47738402,24.0954620063974,0.01418526,6.37163966086269,3.46610279,0.629322570693503,0.20656794,2.06964636016919,0.11465611,0.04264879,0,0.07200732,257.42825662,0,21.97371826858,12.78230460906,0.36302060687,3.91003921867,1.57096323288,40.60004593606,298.02830255606
2019-07-01,2019,"Q3","2019/20","Q1","July",45.9496620881108,0.0327019923163018,6.43040826824269,0.12251474305172,0.73074620802182,7.47814774105834,16.682249977044,8.37627808802542,0.179551109504086,1.25399859248145,3.04697028621489,0.216734631373469,0.61928221,0.780078240776586,5.08604750710637,0,0.05230729,3.29153810618405,1.34640664062897,0.395795470293352,4.0408193108572,3.56160880681725,0.06931209,0.343614964039948,0,0.00028525,0.0659982,103.17076247808,0.02699796,1.07345052807989,0.19043407,100.97276764,0.10524385,0.80186843,22.2405898003978,7.91432777588898,1.00860043234354,0.99840203,4.68866202742431,0.06232625,0.256395478512257,0.19984568,0.0933544,2.57135532,0.601975689999999,0,2.34135986,1.50398485622867,85.8048564890233,1.24673274,28.2746495999999,0.09569415,0,0,0.0608175,0,5.468729,0.65238609,0,5.9407585496437,0.4399324,20.8311944,22.7410020893797,0.05295997,9.02210339242055,4.42726907,0.657846958043579,0.31924764,3.61773972437697,0.166604684003632,0.161969644003632,0,0.00463504,275.481445749999,0,28.82227791909,11.84798778723,0.39208332708,3.99090306825,1.51747695866,46.57072906031,322.052174810309
2019-08-01,2019,"Q3","2019/20","Q1","August",45.0649266915274,0.00418866,7.76339287308694,0.199076846933342,1.08117276001505,6.61872666258193,15.1130235418146,8.45527317365539,0.14857746,1.11732152965657,2.23121683757245,0.459387441997776,0.57943925,1.29412965421338,3.86761170430366,0,0.03954714,1.17741716623798,1.94703935,0.703608048065677,4.78609901569634,4.13283166344606,0.21871148,0.305018802250278,0,0.00028525,0.12925182,89.3531270460339,0.1720578376359,1.80733656839799,0.13409615,86.4997941,0.0446737,0.69516869,19.204952421341,4.92410523782364,1.17306193014064,0.47852795,4.20932615350363,0.28039629,0.26968123,0.31726766,0.00158475,0.59718757,1.05617022,0,1.85848491,4.03915851987309,108.392676009221,1.63778324,41.2515117338111,0.00044878,0,0.02929763,0.08504484,0,4.58842196,0.807566,0,8.60698438133905,0.647654552824622,21.72832878,28.9853851812463,0.02424893,8.86282473447963,5.5101229,0.953307710133447,0.32780271,2.07159141434618,0.170589817397135,0.151861737397135,0.00230257,0.01642551,279.70280744,0,28.77368746157,7.02150606968,0.32975867118,4.30275938178,1.27745700234,41.70516858655,321.40797602655
2019-09-01,2019,"Q3","2019/20","Q1","September",38.191845700274,0.14586022,7.01873247904994,0.07404705,1.21109039049042,6.15344743105464,11.2672426998026,6.73538321296075,0.66373668,1.04494369060629,2.26567607387379,0.424998982103921,0.45680893218575,0.729877858145873,3.78473373139504,0.0142676,0.01308487,1.50301257547354,1.72361805,0.530750635921501,3.49911646604168,3.36399051604168,0.07762343,0,0,0,0.05750252,82.6007658611141,0.01158257,1.12579578404324,0.287574094147518,80.2893113774112,0.09244954,0.794052495512163,13.4304881606779,3.2182362037005,0.681310419306083,0.36224828,3.28763354185749,0.14801747,0.22943694,0.07220408,0.01929923,0.84306632,1.21896562,0,2.04200316,1.30806689581386,102.054689460755,1.213939,43.5541136691938,0.01329223,0,0,0.07956078,0,3.58267895,1.01156824,0,7.46034377156096,0.57418621,22.38248356,22.14688375,0.0356393,11.2796536952454,9.60469236,0.528448888742998,0.00216413,1.14434831650245,0.243776374497004,0.190719142311254,0,0.0530572321857495,255.08506945,0,23.96365816395,6.51079860219,1.57024090353,6.71166578852,2.88736879899,41.64373225718,296.72880170718
2019-10-01,2019,"Q4","2019/20","Q2","October",38.2732149218968,0.00219402,5.40344921650178,0.05818392,1.65377127709659,6.24297802636969,12.3323353270269,7.21733949,0.684625556779911,1.21427315800306,1.97746413457421,0.24612568728187,0.41847981,0.821995298262734,2.91476456341563,0.033284,0.00720441,1.68646263599501,1.15189346,0.0359200574206188,4.89397979311144,4.20760802423148,0.11440549,0.471241778879964,0,0,0.1007245,79.7406974242693,0.01977113,1.65115866099176,0.42376429,76.4432091132775,0.13314761,1.06964662,17.8481028815425,4.96678546122018,0.514452005654641,0.8206067,1.48565440484124,0.30103577,0.254195110461508,0.40987323,0.01609204,3.06590989,0.784119737103093,0,3.01345555,2.21592298226186,115.70720152561,1.5000582,50.1746617299478,0.00413242,0,0.00549074,0.07461108,0,5.71483267,0.66803394,0,8.44539680004162,1.00508272562027,23.55963121,24.4595940800002,0.09567593,9.1628512133563,6.2762033,1.01967361585647,0.0337865,1.83318779749983,0.329478616797096,0.329478616797096,0,0,268.870290939999,0,24.14489512356,7.69774527759001,1.58185961828,4.96411867022,6.34260477147,44.73122346112,313.601514401119
2019-11-01,2019,"Q4","2019/20","Q2","November",46.2697862726276,0.00218176,6.38912264966284,0,1.15890787395805,10.2688684680259,13.6840239371931,7.36212705632715,0.20076449,1.40790324846701,3.46046384136174,0.277323329541151,0.660366918540045,1.39773269955061,3.07138339897177,0,0.00311579,1.55023442866857,1.38247630212128,0.135556878181922,4.19573700335404,3.49682150631018,0.0566584,0.641344877043857,0,0.00071533,0.00019689,90.7189529464561,0.01440394,2.07816252694279,0.270969669513348,87.225812,0.15529324,0.97431157,26.2522159584342,4.651859211426,0.907110804500302,2.05768471,1.92672444699771,0.98642401,2.62914878951335,2.62127679,0.04717895,2.63673759,0.609653379742944,0,3.499745,3.67867227625389,103.414834214093,1.29153351,39.7129427316619,0.04582103,0,0,0.01120783,0,5.56748148,0.78061497,0,6.44519722143933,1.34150903099199,21.64209469,26.5334378,0.04299392,12.4736284133446,9.05260619,0.639719173627383,0,2.78130304971719,0.20959354271823,0.18272042271823,0,0.02687312,286.60613175,0,28.55966939483,9.31591182102,1.35895514191,6.3594624206,5.98918828193,51.58318706029,338.18931881029
2019-12-01,2019,"Q4","2019/20","Q2","December",41.0507848333955,0.00316732,6.87093597241564,0.00136591,0.70910634,6.73354223410164,13.7442292530016,8.01213586372301,0.27714881,0.395829749636879,1.62813977060246,0.355745968923233,1.70174740255711,0.617690238433904,2.66104558516805,0,0.01881158,1.15747430984763,1.26475079372501,0.220008901595407,4.76115919335747,4.15765705827959,0.35204198,0.242667515077881,0,0.00288751,0.00590513,106.159497215013,0.1432449,0.625948844128291,0.319775424128291,104.015430826756,0.18897275,0.86612447,26.4622363461759,3.99487053884983,0.430185363722778,3.21642259,4.41019241289116,0.8984663,1.5800706525622,1.79301531,0.02220538,2.57468328,0.638310159999999,0,3.2914088,3.6124055581499,91.5056536820368,1.68799761,29.5167962028672,0,0,0,0.17266615,0,4.67409801446236,0.67519665,0,2.60670703888302,1.38022800578601,19.2224789940875,31.5592391259507,0.01024589,10.9260239130013,7.73532424,0.678255632884776,0.23517384,2.27727020011652,0.20375196494707,0.19226541494707,0,0.01148655,283.730152733095,0,31.4489160985198,7.49697151285,0.28542746821,7.29358553851,6.66275063308,53.1876512511698,336.917803984264
2020-01-01,2020,"Q1","2019/20","Q3","January",53.785364502658,0,6.19872047057485,0.13272306,0.357621111545289,10.6851905010932,18.8489262117219,10.3060938270621,0.0415913943270043,0.79246353,3.23250352473305,0.480861509973231,1.33965135661346,1.36901800501388,3.46603821739998,0.0456118,0.0118736,1.04144192686506,2.09678822126617,0.270322669268754,5.83085894061526,5.39869134267415,0.232750112735115,0.19204944520599,0,0.00522019,0.00214785,111.234078312908,0.00533688,1.74957739923207,0.36504215,107.86356253,0.26153951,0.989019843675575,29.7656969098982,5.69383066757971,0.490699585986071,1.41303999,4.74089060514452,0.5223714,3.21610189273512,0.7127842,0.02845361,6.92266114,0.832284592778247,0,2.75084618,2.44173304567449,116.57722461822,1.350418,41.7724838025274,0,0,0,0.14549644,0,6.16363485,0.23514414,0,7.08578483111971,1.50255066916415,23.30621354,35.0090191454085,0.0064792,15.2919015115646,12.42874254,0.697387869145805,0.01381899,2.15195211241883,0.232778076735268,0.232127436735268,0,0.00065064,336.183941089999,0,29.4853071648299,8.8567807638,0.11080707396,10.48603339029,8.18744612713999,57.1263745200199,393.310315610019
2020-02-01,2020,"Q1","2019/20","Q3","February",53.711240756921,0,6.37382833024884,0.311279239345996,0.427506947536882,8.29312532683337,17.6438455474181,8.95921265690199,0.153281180548886,1.38111351202903,6.39341318409705,0.367842441359975,1.97671145,1.43008094060085,5.27891487654842,0.22785146,0.0083025,1.81335556666309,3.14090930054889,0.0884960493364398,5.10834731030369,4.77480244164992,0.149913647575107,0.0859517010786606,0,0,0.09767952,94.4704712507196,0.102999761069104,1.19524307965061,0.15707967,91.9564159799999,0.20451989,0.85421287,26.1046662406943,6.33846838715645,0.521828049380161,1.57756203,4.13346890757511,0.07234971,1.63208255878755,1.35000487,0.00546108,5.51543798,0.959512660000002,0,2.25968966,1.73880034779502,107.156515426778,1.72132431,35.9318865741052,0.07799548,0,0,0.07729001,0,4.70625659,0.20804068,0,6.42827535114801,1.75291843054889,20.0891485,36.0240231604273,0.139356340548886,12.5363626863412,9.76286982122765,0.498047893966435,0.23700698,2.03843799114712,0.213630356990744,0.203121516990744,0,0.01050884,304.580148905297,0,26.49679637831,8.05675488822001,0.10330335892,6.33574271341,4.21187220091,45.20446953977,349.784618445067
2020-03-01,2020,"Q1","2019/20","Q3","March",42.7346756101908,0,5.87773470743356,0.175855575236472,0.692361469156542,7.68189907362107,13.9329833205479,5.19318362321255,0.0104931377014847,0.73168239355712,5.54988736238769,0.697218910178591,1.16119155842048,1.03018447873735,3.6946757630943,0.146019596991535,0.0039182492674911,1.11191649637657,2.21736753176397,0.215453888694737,6.99234166422719,6.6203770309096,0.145483683269565,0.199553706894239,2.96757854996751e-06,0,0.0269242755752402,65.8191018000464,0.00220189700024408,0.844484687653802,0.338647186391875,63.4539661803657,0.137670773843444,1.04213107479132,36.0243120510877,10.8411455499877,0.549816627130357,4.34137002590908,4.17976329377183,0.310537266286153,1.37069642811306,0.759936518755301,0.0192291495158826,6.88687688841458,0.783175777220416,0,3.10208794776662,2.87967657821676,101.816818692619,2.07310834885696,28.9995087217219,0.045509664627705,0.0169356156712883,0,0.169961596599548,2.96752441683089e-05,4.70396981604764,0.139579822430575,0.00026707638551773,6.75425654472096,0.78467592183561,19.7290988744111,38.3095003733803,0.0904166406854147,6.37733172100366,4.06088186407566,0.0754118663019792,1.23477858524958,1.00625940537644,0.185362553703147,0.168747089751945,0,0.016615463951202,263.644619855972,0,21.06578854168,7.07522933359,0.07760239196,5.15507021472,2.08807915597,35.46176963792,299.106389493892
