date,var,value,source,provider,dataset,series
2011-07-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2011-08-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2011-09-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2011-10-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2011-11-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2011-12-01,cpi_headline,2011.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-01-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-02-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-03-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-04-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-05-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-06-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-07-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-08-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-09-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-10-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-11-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2012-12-01,cpi_headline,2012.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-01-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-02-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-03-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-04-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-05-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-06-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-07-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-08-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-09-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-10-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-11-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2013-12-01,cpi_headline,2013.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-01-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-02-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-03-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-04-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-05-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-06-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-07-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-08-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-09-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-10-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-11-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2014-12-01,cpi_headline,2014.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-01-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-02-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-03-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-04-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-05-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-06-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-07-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-08-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-09-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-10-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-11-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2015-12-01,cpi_headline,2015.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-01-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-02-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-03-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-04-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-05-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-06-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-07-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-08-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-09-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-10-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-11-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2016-12-01,cpi_headline,2016.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-01-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-02-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-03-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-04-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-05-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-06-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-07-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-08-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-09-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-10-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-11-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2017-12-01,cpi_headline,2017.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-01-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-02-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-03-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-04-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-05-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-06-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-07-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-08-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-09-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-10-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-11-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2018-12-01,cpi_headline,2018.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-01-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-02-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-03-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-04-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-05-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-06-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-07-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-08-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-09-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-10-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-11-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2019-12-01,cpi_headline,2019.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-01-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-02-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-03-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-04-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-05-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-06-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-07-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-08-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-09-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-10-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-11-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2020-12-01,cpi_headline,2020.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-01-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-02-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-03-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-04-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-05-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-06-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-07-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-08-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-09-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-10-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-11-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2021-12-01,cpi_headline,2021.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-01-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-02-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-03-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-04-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-05-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-06-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-07-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-08-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-09-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-10-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-11-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2022-12-01,cpi_headline,2022.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-01-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-02-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-03-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-04-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-05-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-06-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-07-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-08-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-09-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-10-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-11-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2023-12-01,cpi_headline,2023.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-01-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-02-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-03-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-04-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-05-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-06-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-07-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-08-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-09-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-10-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-11-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2024-12-01,cpi_headline,2024.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-01-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-02-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-03-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-04-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-05-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-06-01,cpi_headline,2025.0,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-07-01,cpi_headline,136.72506029813,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-08-01,cpi_headline,136.971365537671,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-09-01,cpi_headline,137.610443463243,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-10-01,cpi_headline,137.585530421992,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-11-01,cpi_headline,137.464968427636,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2025-12-01,cpi_headline,138.109338181398,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-01-01,cpi_headline,138.576773059415,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-02-01,cpi_headline,139.06047410492,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-03-01,cpi_headline,139.234238207232,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-04-01,cpi_headline,140.12864045762,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-05-01,cpi_headline,141.090137618426,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
2026-06-01,cpi_headline,141.968905940982,MOFPED/UBOS via ugatsdb,ugatsdb,BOU_CPI,CPI_HEADLINE
1981-01-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-02-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-03-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-04-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-05-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-06-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-07-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-08-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-09-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-10-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-11-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1981-12-01,exchange_rate_ugx_usd,1981.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-01-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-02-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-03-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-04-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-05-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-06-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-07-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-08-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-09-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-10-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-11-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1982-12-01,exchange_rate_ugx_usd,1982.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-01-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-02-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-03-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-04-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-05-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-06-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-07-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-08-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-09-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
1983-10-01,exchange_rate_ugx_usd,1983.0,MOFPED/BoU/UBOS via ugatsdb,ugatsdb,BOU_E,E_PERIOD_AVG_USD
